Player\Dealer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1390,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1658,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2255,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4622,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4504,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4254,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3916,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3693,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20958,20199,19190,26004,13977,10562,9481,8157,6968,5615
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20239,19589,18473,25043,13181,10239,8981,7967,6670,5568
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19232,18447,17794,24033,12596,9517,8735,7715,6323,5259
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26236,25011,24079,32341,17988,13307,11772,10153,8737,7027
21,0,0,0,0,292,555,814,1080,1394,1700,2034,2281,4482,4460,4194,3878,3749,14002,13321,12536,18208,7637,5406,4648,4204,3386,2889
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10491,10235,9659,13021,5216,5345,4781,4174,3600,2907
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9347,9225,8505,11733,4728,4592,4155,3756,3083,2563
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8180,7931,7508,10192,4055,4196,3576,3221,2666,2287
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7028,6759,6291,8806,3416,3478,3095,2617,2357,1926
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5793,5407,5300,7226,2943,2927,2547,2158,1853,1586
