player_total,dealer_total,result,count,percentage
5,21,Win,1,0.1
8,21,Win,2,0.2
9,21,Win,2,0.2
12,21,Win,6,0.6
13,21,Win,7,0.7000000000000001
14,21,Win,3,0.3
15,21,Win,3,0.3
16,21,Win,3,0.3
17,17,Push,18,1.7999999999999998
17,18,Win,22,2.1999999999999997
17,19,Win,13,1.3
17,20,Win,23,2.3
17,21,Win,12,1.2
17,22,Loss,9,0.8999999999999999
17,23,Loss,6,0.6
17,24,Loss,10,1.0
17,25,Loss,10,1.0
17,26,Loss,10,1.0
18,17,Loss,19,1.9
18,18,Push,26,2.6
18,19,Win,17,1.7000000000000002
18,20,Win,28,2.8000000000000003
18,21,Win,16,1.6
18,22,Loss,10,1.0
18,23,Loss,4,0.4
18,24,Loss,5,0.5
18,25,Loss,8,0.8
18,26,Loss,4,0.4
19,17,Loss,21,2.1
19,18,Loss,13,1.3
19,19,Push,14,1.4000000000000001
19,20,Win,24,2.4
19,21,Win,15,1.5
19,22,Loss,13,1.3
19,23,Loss,12,1.2
19,24,Loss,4,0.4
19,25,Loss,5,0.5
19,26,Loss,9,0.8999999999999999
20,17,Loss,29,2.9000000000000004
20,18,Loss,29,2.9000000000000004
20,19,Loss,22,2.1999999999999997
20,20,Push,36,3.5999999999999996
20,21,Win,19,1.9
20,22,Loss,17,1.7000000000000002
20,23,Loss,9,0.8999999999999999
20,24,Loss,14,1.4000000000000001
20,25,Loss,8,0.8
20,26,Loss,12,1.2
21,6,Loss,2,0.2
21,7,Loss,1,0.1
21,8,Loss,3,0.3
21,9,Loss,3,0.3
21,10,Loss,3,0.3
21,11,Loss,2,0.2
21,12,Loss,7,0.7000000000000001
21,13,Loss,9,0.8999999999999999
21,14,Loss,2,0.2
21,15,Loss,3,0.3
21,16,Loss,3,0.3
21,17,Loss,11,1.0999999999999999
21,18,Loss,14,1.4000000000000001
21,19,Loss,9,0.8999999999999999
21,20,Loss,26,2.6
21,21,Push,3,0.3
21,22,Loss,2,0.2
21,23,Loss,5,0.5
21,24,Loss,7,0.7000000000000001
21,25,Loss,2,0.2
21,26,Loss,1,0.1
22,17,Win,12,1.2
22,18,Win,6,0.6
22,19,Win,10,1.0
22,20,Win,14,1.4000000000000001
22,21,Win,6,0.6
22,22,Push,3,0.3
22,23,Push,3,0.3
22,24,Push,2,0.2
22,25,Push,1,0.1
22,26,Push,6,0.6
23,17,Win,10,1.0
23,18,Win,7,0.7000000000000001
23,19,Win,11,1.0999999999999999
23,20,Win,13,1.3
23,21,Win,9,0.8999999999999999
23,22,Push,2,0.2
23,23,Push,1,0.1
23,24,Push,3,0.3
23,25,Push,1,0.1
24,17,Win,3,0.3
24,18,Win,10,1.0
24,19,Win,9,0.8999999999999999
24,20,Win,9,0.8999999999999999
24,21,Win,7,0.7000000000000001
24,22,Push,6,0.6
24,23,Push,2,0.2
24,24,Push,1,0.1
24,25,Push,3,0.3
24,26,Push,3,0.3
25,17,Win,9,0.8999999999999999
25,18,Win,6,0.6
25,19,Win,7,0.7000000000000001
25,20,Win,5,0.5
25,21,Win,3,0.3
25,22,Push,3,0.3
25,23,Push,4,0.4
25,24,Push,7,0.7000000000000001
25,25,Push,1,0.1
25,26,Push,2,0.2
26,17,Win,3,0.3
26,18,Win,1,0.1
26,19,Win,8,0.8
26,20,Win,7,0.7000000000000001
26,21,Win,2,0.2
26,22,Push,3,0.3
26,23,Push,4,0.4
26,24,Push,6,0.6
26,25,Push,3,0.3
26,26,Push,3,0.3
