Player\Dealer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,22,13,23,12,9,6,10,10,10
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,26,17,28,16,10,4,5,8,4
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,13,14,24,15,13,12,4,5,9
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,22,36,19,17,9,14,8,12
21,0,0,0,0,0,0,2,1,3,3,3,2,7,9,2,3,3,11,14,9,26,3,2,5,7,2,1
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,10,14,6,3,3,2,1,6
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,11,13,9,2,1,3,1,0
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,9,9,7,6,2,1,3,3
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,7,5,3,3,4,7,1,2
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,8,7,2,3,4,6,3,3
