Player\Dealer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1128,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1355,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1668,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1962,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2279,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4531,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4611,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4210,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3968,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3615,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21190,20563,19261,25999,13991,10764,9314,8313,6994,5712
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20251,19319,18605,25363,13193,10047,8929,7938,6750,5656
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19068,18586,17794,23963,12535,9681,8533,7509,6390,5387
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26353,25316,23986,32427,18145,13290,11590,10207,8460,6966
21,0,0,0,0,295,540,843,1109,1354,1679,1989,2338,4569,4419,4134,3843,3661,13964,13243,12392,18151,7457,5277,4837,4165,3498,2927
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10661,10055,9840,12955,5321,5342,4630,4170,3520,2906
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9472,9324,8679,11567,4630,4739,4153,3596,3111,2608
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8242,7799,7551,10012,4108,4120,3603,3286,2763,2183
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6991,6644,6296,8494,3396,3543,3177,2686,2294,1855
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5750,5489,5223,7178,2916,2815,2448,2273,1900,1614
