Player\Dealer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1122,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1711,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2202,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4501,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4528,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4212,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3827,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3662,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20765,20299,19539,26200,13866,10549,9257,8245,7018,5849
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20247,19317,18591,25219,13339,10109,8980,7887,6742,5545
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19085,18759,17811,24113,12608,9637,8780,7518,6555,5131
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26148,25189,24011,32815,17886,12936,11540,10325,8811,7218
21,0,0,0,0,282,575,846,1206,1409,1668,2052,2312,4451,4525,4239,3964,3697,13869,13354,12411,18403,7614,5190,4592,4051,3534,2816
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10530,10107,9756,13020,5202,5244,4647,4104,3477,2814
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9479,8978,8574,11770,4693,4763,4125,3675,3131,2538
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8150,8043,7461,10107,3908,4150,3662,3137,2815,2262
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6870,6688,6393,8683,3394,3482,3174,2772,2278,1966
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5661,5556,5200,7124,2930,2946,2601,2236,1858,1543
