Player\Dealer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1117,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1683,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2218,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4513,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4497,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4231,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3908,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3649,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20980,20132,19389,26061,13947,10671,9373,8159,7001,5743
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20215,19185,18713,25090,13161,10204,9038,7837,6725,5424
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19219,18663,17738,24177,12631,9680,8520,7591,6448,5233
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26220,25019,24082,32532,18362,13085,11535,10188,8616,6962
21,0,0,0,0,296,550,804,1027,1402,1751,1989,2235,4452,4486,4211,3833,3672,14000,13193,12555,18335,7698,5262,4761,4217,3577,2888
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10519,10083,9731,12978,5240,5391,4787,4152,3453,2782
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9473,9175,8738,11741,4732,4844,4253,3612,3102,2656
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8049,7858,7529,10297,4153,4120,3699,3196,2696,2202
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6937,6675,6433,8664,3487,3474,3192,2758,2338,1958
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5714,5487,5153,7048,2807,2846,2500,2218,1916,1552
