Player\Dealer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1136,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1658,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1896,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2317,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4485,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4512,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4220,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3991,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3610,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20791,20370,19421,26327,13816,10547,9416,8201,6966,5650
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20155,19324,18362,24859,13195,10214,9056,7959,6807,5415
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19379,18740,17927,23849,12721,9800,8544,7604,6389,5216
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26171,25350,23989,32608,18202,13040,11766,10224,8916,7213
21,0,0,0,0,279,586,837,1126,1363,1701,1926,2284,4581,4595,4207,3966,3719,14049,13190,12410,18132,7508,5134,4821,4125,3605,2891
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10501,10132,9680,12933,5318,5295,4643,4148,3456,2901
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9483,8937,8632,11626,4774,4660,4135,3684,3063,2521
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8138,7926,7391,10083,4121,4050,3556,3201,2801,2214
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6843,6751,6426,8702,3516,3498,3083,2715,2321,1912
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5871,5444,5321,7148,2766,2911,2580,2250,1958,1529
