player_total,dealer_total,result,count,percentage
4,21,Win,289,0.0289
5,21,Win,553,0.0553
6,21,Win,895,0.0895
7,21,Win,1116,0.1116
8,21,Win,1393,0.13929999999999998
9,21,Win,1668,0.1668
10,21,Win,2007,0.20070000000000002
11,21,Win,2235,0.2235
12,21,Win,4497,0.4497
13,21,Win,4469,0.44689999999999996
14,21,Win,4140,0.414
15,21,Win,3963,0.39630000000000004
16,21,Win,3606,0.3606
17,17,Push,20925,2.0925
17,18,Win,20283,2.0282999999999998
17,19,Win,19212,1.9212
17,20,Win,26139,2.6139
17,21,Win,14137,1.4137
17,22,Loss,10556,1.0555999999999999
17,23,Loss,9253,0.9253000000000001
17,24,Loss,8096,0.8096000000000001
17,25,Loss,6847,0.6847
17,26,Loss,5717,0.5717
18,17,Loss,20366,2.0366
18,18,Push,19512,1.9512
18,19,Win,18633,1.8633
18,20,Win,24862,2.4861999999999997
18,21,Win,13423,1.3422999999999998
18,22,Loss,10287,1.0287
18,23,Loss,9062,0.9062000000000001
18,24,Loss,7857,0.7857
18,25,Loss,6688,0.6688000000000001
18,26,Loss,5496,0.5496
19,17,Loss,19298,1.9298
19,18,Loss,18675,1.8675000000000002
19,19,Push,17931,1.7931
19,20,Win,24103,2.4103
19,21,Win,12549,1.2549
19,22,Loss,9754,0.9754
19,23,Loss,8841,0.8841
19,24,Loss,7548,0.7548
19,25,Loss,6528,0.6528
19,26,Loss,5436,0.5436
20,17,Loss,26158,2.6158
20,18,Loss,25257,2.5257
20,19,Loss,24167,2.4167
20,20,Push,32449,3.2449
20,21,Win,18143,1.8143
20,22,Loss,13056,1.3056
20,23,Loss,11687,1.1686999999999999
20,24,Loss,10282,1.0282
20,25,Loss,8627,0.8626999999999999
20,26,Loss,7050,0.705
21,4,Loss,266,0.026600000000000002
21,5,Loss,561,0.0561
21,6,Loss,834,0.0834
21,7,Loss,1148,0.1148
21,8,Loss,1379,0.1379
21,9,Loss,1706,0.1706
21,10,Loss,1948,0.1948
21,11,Loss,2209,0.2209
21,12,Loss,4363,0.43629999999999997
21,13,Loss,4369,0.43689999999999996
21,14,Loss,4224,0.42240000000000005
21,15,Loss,3976,0.39760000000000006
21,16,Loss,3744,0.3744
21,17,Loss,13824,1.3823999999999999
21,18,Loss,13066,1.3066
21,19,Loss,12562,1.2562
21,20,Loss,18223,1.8223
21,21,Push,7694,0.7694000000000001
21,22,Loss,5319,0.5319
21,23,Loss,4786,0.4786
21,24,Loss,4128,0.41279999999999994
21,25,Loss,3430,0.34299999999999997
21,26,Loss,2913,0.2913
22,17,Win,10495,1.0495
22,18,Win,10097,1.0097
22,19,Win,9649,0.9649
22,20,Win,12909,1.2909
22,21,Win,5305,0.5305
22,22,Push,5262,0.5262
22,23,Push,4685,0.46849999999999997
22,24,Push,4068,0.40679999999999994
22,25,Push,3476,0.3476
22,26,Push,2771,0.2771
23,17,Win,9407,0.9407000000000001
23,18,Win,9111,0.9110999999999999
23,19,Win,8728,0.8728
23,20,Win,11674,1.1674
23,21,Win,4664,0.4664
23,22,Push,4582,0.4582
23,23,Push,4191,0.41910000000000003
23,24,Push,3751,0.3751
23,25,Push,3062,0.3062
23,26,Push,2516,0.2516
24,17,Win,8218,0.8218
24,18,Win,7935,0.7935
24,19,Win,7501,0.7501
24,20,Win,10313,1.0312999999999999
24,21,Win,4115,0.4115
24,22,Push,4162,0.4162
24,23,Push,3706,0.3706
24,24,Push,3168,0.31679999999999997
24,25,Push,2740,0.27399999999999997
24,26,Push,2229,0.22290000000000001
25,17,Win,6992,0.6992
25,18,Win,6742,0.6742
25,19,Win,6428,0.6427999999999999
25,20,Win,8547,0.8547000000000001
25,21,Win,3531,0.35309999999999997
25,22,Push,3414,0.3414
25,23,Push,3081,0.3081
25,24,Push,2750,0.27499999999999997
25,25,Push,2393,0.2393
25,26,Push,1893,0.1893
26,17,Win,5809,0.5809
26,18,Win,5484,0.5484
26,19,Win,5204,0.5204
26,20,Win,7090,0.709
26,21,Win,2832,0.2832
26,22,Push,2833,0.2833
26,23,Push,2536,0.2536
26,24,Push,2136,0.21359999999999998
26,25,Push,1827,0.1827
26,26,Push,1595,0.1595
