player_total,dealer_total,result,count,percentage
4,21,Win,286,0.0286
5,21,Win,595,0.059500000000000004
6,21,Win,826,0.0826
7,21,Win,1123,0.11230000000000001
8,21,Win,1398,0.13979999999999998
9,21,Win,1667,0.16670000000000001
10,21,Win,1975,0.1975
11,21,Win,2210,0.22100000000000003
12,21,Win,4680,0.468
13,21,Win,4472,0.44720000000000004
14,21,Win,4360,0.436
15,21,Win,3901,0.3901
16,21,Win,3618,0.3618
17,17,Push,21031,2.1031
17,18,Win,20369,2.0369
17,19,Win,19268,1.9268
17,20,Win,26210,2.621
17,21,Win,13846,1.3846
17,22,Loss,10564,1.0564
17,23,Loss,9372,0.9372
17,24,Loss,8306,0.8305999999999999
17,25,Loss,6911,0.6910999999999999
17,26,Loss,5675,0.5675
18,17,Loss,20133,2.0133
18,18,Push,19491,1.9491
18,19,Win,18858,1.8858
18,20,Win,25162,2.5162
18,21,Win,13164,1.3164
18,22,Loss,10201,1.0201
18,23,Loss,9059,0.9058999999999999
18,24,Loss,7808,0.7807999999999999
18,25,Loss,6856,0.6856
18,26,Loss,5550,0.555
19,17,Loss,19517,1.9517
19,18,Loss,18442,1.8442
19,19,Push,17909,1.7909000000000002
19,20,Win,24250,2.4250000000000003
19,21,Win,12443,1.2443
19,22,Loss,9597,0.9597
19,23,Loss,8712,0.8712
19,24,Loss,7460,0.746
19,25,Loss,6371,0.6371
19,26,Loss,5190,0.519
20,17,Loss,26123,2.6123
20,18,Loss,24899,2.4899
20,19,Loss,24296,2.4296
20,20,Push,32326,3.2326
20,21,Win,18165,1.8165
20,22,Loss,13060,1.306
20,23,Loss,11701,1.1701
20,24,Loss,10200,1.02
20,25,Loss,8632,0.8632000000000001
20,26,Loss,7052,0.7052
21,4,Loss,263,0.0263
21,5,Loss,611,0.0611
21,6,Loss,896,0.0896
21,7,Loss,1171,0.1171
21,8,Loss,1468,0.14679999999999999
21,9,Loss,1679,0.1679
21,10,Loss,1939,0.1939
21,11,Loss,2205,0.2205
21,12,Loss,4583,0.45830000000000004
21,13,Loss,4461,0.44609999999999994
21,14,Loss,4271,0.4271
21,15,Loss,3871,0.3871
21,16,Loss,3654,0.3654
21,17,Loss,13905,1.3905
21,18,Loss,13328,1.3328
21,19,Loss,12508,1.2508
21,20,Loss,18021,1.8020999999999998
21,21,Push,7481,0.7481
21,22,Loss,5271,0.5271
21,23,Loss,4672,0.4672
21,24,Loss,4092,0.4092
21,25,Loss,3568,0.3568
21,26,Loss,2887,0.28869999999999996
22,17,Win,10697,1.0697
22,18,Win,10239,1.0239
22,19,Win,9608,0.9608
22,20,Win,13155,1.3155000000000001
22,21,Win,5374,0.5374
22,22,Push,5238,0.5237999999999999
22,23,Push,4697,0.4697
22,24,Push,4111,0.4111
22,25,Push,3435,0.3435
22,26,Push,2773,0.2773
23,17,Win,9256,0.9256
23,18,Win,8850,0.885
23,19,Win,8527,0.8527
23,20,Win,11758,1.1758
23,21,Win,4746,0.4746
23,22,Push,4672,0.4672
23,23,Push,4067,0.4067
23,24,Push,3726,0.37260000000000004
23,25,Push,3120,0.312
23,26,Push,2635,0.2635
24,17,Win,8186,0.8186000000000001
24,18,Win,8118,0.8118000000000001
24,19,Win,7440,0.744
24,20,Win,10198,1.0198
24,21,Win,4182,0.4182
24,22,Push,4095,0.4095
24,23,Push,3608,0.3608
24,24,Push,3268,0.3268
24,25,Push,2702,0.2702
24,26,Push,2234,0.2234
25,17,Win,6958,0.6958
25,18,Win,6712,0.6712
25,19,Win,6374,0.6374000000000001
25,20,Win,8650,0.865
25,21,Win,3461,0.3461
25,22,Push,3532,0.3532
25,23,Push,3107,0.3107
25,24,Push,2675,0.26749999999999996
25,25,Push,2265,0.2265
25,26,Push,1890,0.189
26,17,Win,5750,0.575
26,18,Win,5445,0.5445
26,19,Win,5291,0.5291
26,20,Win,7153,0.7152999999999999
26,21,Win,2885,0.2885
26,22,Push,2919,0.2919
26,23,Push,2562,0.2562
26,24,Push,2193,0.2193
26,25,Push,1844,0.18439999999999998
26,26,Push,1524,0.1524
