Player\Dealer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,221,179,271,142,100,94,94,76,52
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,207,198,257,118,105,99,81,71,49
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,179,162,224,116,115,83,74,53,55
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,244,235,314,189,145,124,94,93,71
21,0,0,0,0,1,6,11,16,26,20,23,25,56,51,35,58,43,142,123,131,182,82,47,41,39,31,32
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,104,107,138,44,63,37,45,37,28
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,79,85,111,48,34,31,36,35,20
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,87,86,103,33,39,45,30,23,17
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,74,68,91,26,29,26,31,28,13
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,48,52,72,18,39,21,26,18,14
