player_total,dealer_total,result,count,percentage
4,21,Push,283,0.0283
5,21,Push,538,0.053799999999999994
6,21,Push,790,0.079
7,21,Push,1116,0.1116
8,21,Push,1444,0.1444
9,21,Push,1664,0.1664
10,21,Push,1961,0.1961
11,21,Push,2219,0.22190000000000001
12,21,Push,4405,0.4405
13,21,Push,4498,0.44980000000000003
14,21,Push,4157,0.4157
15,21,Push,3965,0.39649999999999996
16,21,Push,3667,0.3667
17,17,Push,20904,2.0904
17,18,Loss,20500,2.0500000000000003
17,19,Loss,19107,1.9106999999999998
17,20,Loss,26190,2.619
17,21,Loss,10618,1.0618
17,21,Push,3211,0.3211
17,22,Win,10353,1.0352999999999999
17,23,Win,9344,0.9344
17,24,Win,8257,0.8257000000000001
17,25,Win,6919,0.6919
17,26,Win,5790,0.579
18,17,Win,20248,2.0248
18,18,Push,19726,1.9726000000000001
18,19,Loss,18811,1.8811000000000002
18,20,Loss,25252,2.5252
18,21,Loss,10136,1.0135999999999998
18,21,Push,3075,0.3075
18,22,Win,10270,1.027
18,23,Win,8883,0.8883
18,24,Win,7964,0.7964000000000001
18,25,Win,6762,0.6762
18,26,Win,5534,0.5534
19,17,Win,19177,1.9177
19,18,Win,18456,1.8456000000000001
19,19,Push,17925,1.7925
19,20,Loss,24028,2.4028
19,21,Loss,9707,0.9707
19,21,Push,2807,0.2807
19,22,Win,9640,0.964
19,23,Win,8542,0.8542
19,24,Win,7481,0.7481
19,25,Win,6443,0.6443
19,26,Win,5199,0.5198999999999999
20,17,Win,26066,2.6066
20,18,Win,25100,2.5100000000000002
20,19,Win,24287,2.4287
20,20,Push,32570,3.257
20,21,Loss,13344,1.3344
20,21,Push,5117,0.5117
20,22,Win,13209,1.3209
20,23,Win,11791,1.1791
20,24,Win,10297,1.0297
20,25,Win,8628,0.8628
20,26,Win,7010,0.701
21,4,Push,257,0.0257
21,5,Push,587,0.058699999999999995
21,6,Push,851,0.0851
21,7,Push,1087,0.1087
21,8,Push,1484,0.1484
21,9,Push,1648,0.1648
21,10,Push,1997,0.19970000000000002
21,11,Push,2299,0.2299
21,12,Push,4483,0.4483
21,13,Push,4414,0.4414
21,14,Push,4205,0.42050000000000004
21,15,Push,3922,0.3922
21,16,Push,3623,0.3623
21,17,Push,3281,0.3281
21,17,Win,10448,1.0448000000000002
21,18,Push,3029,0.3029
21,18,Win,10110,1.011
21,19,Push,2792,0.2792
21,19,Win,9731,0.9731
21,20,Push,5103,0.5103
21,20,Win,12961,1.2961
21,21,Push,7533,0.7533
21,22,Win,5278,0.5277999999999999
21,23,Win,4827,0.48269999999999996
21,24,Win,4192,0.4192
21,25,Win,3503,0.3503
21,26,Win,2885,0.2885
22,17,Loss,10365,1.0365
22,18,Loss,10084,1.0084
22,19,Loss,9714,0.9714
22,20,Loss,12974,1.2973999999999999
22,21,Loss,5195,0.5195
22,22,Push,5300,0.53
22,23,Push,4739,0.4739
22,24,Push,4014,0.40140000000000003
22,25,Push,3390,0.33899999999999997
22,26,Push,2844,0.28440000000000004
23,17,Loss,9322,0.9322
23,18,Loss,9077,0.9077
23,19,Loss,8589,0.8589
23,20,Loss,11723,1.1723000000000001
23,21,Loss,4725,0.47250000000000003
23,22,Push,4562,0.4562
23,23,Push,4282,0.4282
23,24,Push,3729,0.3729
23,25,Push,3027,0.3027
23,26,Push,2558,0.25579999999999997
24,17,Loss,8298,0.8298
24,18,Loss,8002,0.8002
24,19,Loss,7537,0.7537
24,20,Loss,10097,1.0097
24,21,Loss,4142,0.4142
24,22,Push,4130,0.413
24,23,Push,3627,0.3627
24,24,Push,3282,0.32820000000000005
24,25,Push,2694,0.26940000000000003
24,26,Push,2191,0.2191
25,17,Loss,6992,0.6992
25,18,Loss,6704,0.6704
25,19,Loss,6471,0.6471
25,20,Loss,8546,0.8546
25,21,Loss,3536,0.3536
25,22,Push,3503,0.3503
25,23,Push,3241,0.3241
25,24,Push,2822,0.2822
25,25,Push,2318,0.2318
25,26,Push,1879,0.1879
26,17,Loss,5663,0.5662999999999999
26,18,Loss,5503,0.5503
26,19,Loss,5332,0.5332
26,20,Loss,7253,0.7253
26,21,Loss,2907,0.29069999999999996
26,22,Push,2841,0.2841
26,23,Push,2670,0.267
26,24,Push,2258,0.2258
26,25,Push,1890,0.189
26,26,Push,1543,0.15430000000000002
