player_total,dealer_total,result,count,percentage
17,17,Push,190,1.9
17,18,Win,194,1.94
17,19,Win,206,2.06
17,20,Win,264,2.64
17,21,Win,195,1.95
17,22,Loss,117,1.17
17,23,Loss,89,0.89
17,24,Loss,82,0.8200000000000001
17,25,Loss,73,0.73
17,26,Loss,57,0.5700000000000001
18,17,Loss,153,1.53
18,18,Push,184,1.8399999999999999
18,19,Win,207,2.07
18,20,Win,266,2.6599999999999997
18,21,Win,175,1.7500000000000002
18,22,Loss,115,1.15
18,23,Loss,100,1.0
18,24,Loss,70,0.7000000000000001
18,25,Loss,67,0.67
18,26,Loss,71,0.7100000000000001
19,17,Loss,174,1.7399999999999998
19,18,Loss,166,1.66
19,19,Push,174,1.7399999999999998
19,20,Win,234,2.34
19,21,Win,146,1.46
19,22,Loss,92,0.9199999999999999
19,23,Loss,73,0.73
19,24,Loss,74,0.74
19,25,Loss,61,0.61
19,26,Loss,63,0.63
20,17,Loss,240,2.4
20,18,Loss,249,2.4899999999999998
20,19,Loss,266,2.6599999999999997
20,20,Push,291,2.91
20,21,Win,233,2.33
20,22,Loss,140,1.4000000000000001
20,23,Loss,134,1.34
20,24,Loss,127,1.27
20,25,Loss,82,0.8200000000000001
20,26,Loss,79,0.79
21,17,Loss,169,1.69
21,18,Loss,167,1.67
21,19,Loss,161,1.6099999999999999
21,20,Loss,214,2.1399999999999997
21,21,Push,137,1.37
21,22,Loss,81,0.8099999999999999
21,23,Loss,83,0.83
21,24,Loss,74,0.74
21,25,Loss,58,0.58
21,26,Loss,43,0.43
22,17,Win,97,0.97
22,18,Win,131,1.31
22,19,Win,107,1.0699999999999998
22,20,Win,152,1.52
22,21,Win,88,0.88
22,22,Push,52,0.52
22,23,Push,52,0.52
22,24,Push,56,0.5599999999999999
22,25,Push,34,0.33999999999999997
22,26,Push,23,0.22999999999999998
23,17,Win,85,0.8500000000000001
23,18,Win,98,0.98
23,19,Win,79,0.79
23,20,Win,124,1.24
23,21,Win,73,0.73
23,22,Push,64,0.64
23,23,Push,36,0.36
23,24,Push,34,0.33999999999999997
23,25,Push,31,0.31
23,26,Push,33,0.33
24,17,Win,62,0.62
24,18,Win,90,0.8999999999999999
24,19,Win,79,0.79
24,20,Win,105,1.05
24,21,Win,70,0.7000000000000001
24,22,Push,39,0.38999999999999996
24,23,Push,32,0.32
24,24,Push,28,0.27999999999999997
24,25,Push,20,0.2
24,26,Push,20,0.2
25,17,Win,63,0.63
25,18,Win,66,0.66
25,19,Win,75,0.75
25,20,Win,90,0.8999999999999999
25,21,Win,56,0.5599999999999999
25,22,Push,31,0.31
25,23,Push,32,0.32
25,24,Push,31,0.31
25,25,Push,20,0.2
25,26,Push,22,0.22
26,17,Win,49,0.49
26,18,Win,58,0.58
26,19,Win,48,0.48
26,20,Win,64,0.64
26,21,Win,37,0.37
26,22,Push,31,0.31
26,23,Push,31,0.31
26,24,Push,19,0.19
26,25,Push,15,0.15
26,26,Push,8,0.08
