Player\Dealer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1151,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1917,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2248,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4526,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4603,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4274,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3967,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3694,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21279,20244,19135,26280,14027,10538,9348,8320,6905,5618
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20403,19456,18745,25069,13309,10177,8990,7878,6637,5524
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19631,18829,17938,23617,12360,9642,8642,7638,6359,5225
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26215,25173,24289,32268,17932,13190,11622,10359,8606,7021
21,0,0,0,0,273,547,861,1142,1393,1680,1981,2233,4402,4452,4250,3863,3760,14088,13296,12398,17977,7509,5320,4624,4172,3478,2845
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10681,10270,9854,12954,5199,5201,4758,4035,3486,2919
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9353,9164,8434,11444,4668,4692,4164,3491,3244,2582
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8256,7955,7458,10105,4143,3977,3658,3222,2633,2239
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7117,6708,6517,8559,3598,3421,3054,2741,2204,1941
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5675,5560,5369,7111,2905,2892,2616,2256,1885,1515
