player_total,dealer_total,result,count,percentage
4,21,Loss,5,0.05
5,21,Loss,5,0.05
6,21,Loss,9,0.09
7,21,Loss,11,0.11
8,21,Loss,14,0.13999999999999999
9,21,Loss,17,0.16999999999999998
10,21,Loss,17,0.16999999999999998
11,21,Loss,24,0.24
12,21,Loss,59,0.59
13,21,Loss,50,0.5
14,21,Loss,41,0.41000000000000003
15,21,Loss,36,0.36
16,21,Loss,36,0.36
17,17,Push,244,2.44
17,18,Loss,195,1.95
17,19,Loss,185,1.8499999999999999
17,20,Loss,246,2.46
17,21,Loss,147,1.47
17,22,Win,104,1.04
17,23,Win,89,0.89
17,24,Win,70,0.7000000000000001
17,25,Win,51,0.51
17,26,Win,60,0.6
18,17,Win,216,2.16
18,18,Push,210,2.1
18,19,Loss,167,1.67
18,20,Loss,268,2.68
18,21,Loss,131,1.31
18,22,Win,97,0.97
18,23,Win,90,0.8999999999999999
18,24,Win,59,0.59
18,25,Win,66,0.66
18,26,Win,52,0.52
19,17,Win,178,1.78
19,18,Win,187,1.87
19,19,Push,209,2.09
19,20,Loss,236,2.36
19,21,Loss,122,1.22
19,22,Win,94,0.9400000000000001
19,23,Win,86,0.86
19,24,Win,85,0.8500000000000001
19,25,Win,56,0.5599999999999999
19,26,Win,57,0.5700000000000001
20,17,Win,278,2.78
20,18,Win,254,2.54
20,19,Win,238,2.3800000000000003
20,20,Push,290,2.9000000000000004
20,21,Loss,177,1.77
20,22,Win,140,1.4000000000000001
20,23,Win,120,1.2
20,24,Win,108,1.08
20,25,Win,81,0.8099999999999999
20,26,Win,60,0.6
21,4,Win,2,0.02
21,5,Win,3,0.03
21,6,Win,6,0.06
21,7,Win,12,0.12
21,8,Win,16,0.16
21,9,Win,15,0.15
21,10,Win,22,0.22
21,11,Win,27,0.27
21,12,Win,43,0.43
21,13,Win,41,0.41000000000000003
21,14,Win,41,0.41000000000000003
21,15,Win,41,0.41000000000000003
21,16,Win,39,0.38999999999999996
21,17,Win,137,1.37
21,18,Win,127,1.27
21,19,Win,130,1.3
21,20,Win,184,1.8399999999999999
21,21,Push,84,0.84
21,22,Win,46,0.45999999999999996
21,23,Win,38,0.38
21,24,Win,42,0.42
21,25,Win,42,0.42
21,26,Win,36,0.36
22,17,Loss,108,1.08
22,18,Loss,102,1.02
22,19,Loss,97,0.97
22,20,Loss,122,1.22
22,21,Loss,70,0.7000000000000001
22,22,Push,64,0.64
22,23,Push,61,0.61
22,24,Push,44,0.44
22,25,Push,43,0.43
22,26,Push,20,0.2
23,17,Loss,97,0.97
23,18,Loss,101,1.01
23,19,Loss,93,0.9299999999999999
23,20,Loss,117,1.17
23,21,Loss,44,0.44
23,22,Push,48,0.48
23,23,Push,37,0.37
23,24,Push,34,0.33999999999999997
23,25,Push,42,0.42
23,26,Push,22,0.22
24,17,Loss,68,0.6799999999999999
24,18,Loss,77,0.77
24,19,Loss,76,0.76
24,20,Loss,90,0.8999999999999999
24,21,Loss,43,0.43
24,22,Push,47,0.47000000000000003
24,23,Push,36,0.36
24,24,Push,37,0.37
24,25,Push,28,0.27999999999999997
24,26,Push,21,0.21
25,17,Loss,69,0.69
25,18,Loss,67,0.67
25,19,Loss,54,0.54
25,20,Loss,75,0.75
25,21,Loss,33,0.33
25,22,Push,48,0.48
25,23,Push,30,0.3
25,24,Push,31,0.31
25,25,Push,29,0.29
25,26,Push,11,0.11
26,17,Loss,58,0.58
26,18,Loss,53,0.53
26,19,Loss,60,0.6
26,20,Loss,58,0.58
26,21,Loss,27,0.27
26,22,Push,37,0.37
26,23,Push,25,0.25
26,24,Push,16,0.16
26,25,Push,22,0.22
26,26,Push,7,0.06999999999999999
