Player\Dealer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,851,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1112,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1369,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1654,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1908,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2202,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4408,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4391,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4098,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3885,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3683,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21104,20522,19243,26134,13911,10641,9339,8213,6890,5874
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20259,19345,18888,24848,13176,9879,8908,7927,6815,5492
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19549,18604,18057,23885,12685,9723,8756,7593,6392,5294
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25947,25031,23885,32674,18020,13169,11665,10259,8766,6967
21,0,0,0,0,262,558,810,1060,1353,1616,1989,2206,4393,4485,4148,3860,3624,13849,13367,12540,18173,7597,5385,4762,4151,3475,2906
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10478,10193,9735,12988,5320,5381,4659,4143,3550,2931
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9460,8934,8490,11790,4757,4727,4225,3703,3057,2565
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8216,7866,7647,10208,4154,4091,3744,3220,2705,2257
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6973,6685,6327,8779,3544,3428,3198,2742,2295,1925
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5768,5604,5346,6924,2904,2852,2556,2246,1875,1555
