Player\Dealer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,868,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1166,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1468,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1785,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2239,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4515,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4491,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4253,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3999,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3650,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17684,18682,18247,24044,13596,9807,8885,7690,6724,5415
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18721,19905,19107,25576,13581,10475,9060,8089,6869,5598
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17909,19096,18378,24742,13098,9884,8763,7782,6714,5320
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24408,25791,24548,32769,18517,13319,12137,10680,8841,7305
21,0,0,0,0,300,594,841,1175,1392,1749,2076,2351,4491,4505,4283,3882,3612,13203,13388,13074,18586,7747,5684,5029,4329,3786,3043
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9878,10296,9930,13337,5484,5437,4808,4084,3565,3057
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8751,9311,9026,12094,4974,4932,4320,3715,3323,2627
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7772,8109,7638,10209,4339,4239,3688,3183,2826,2352
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6587,6930,6542,8783,3713,3566,3278,2760,2357,1916
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5254,5688,5481,7237,2963,2934,2671,2283,2006,1614
