Player\Dealer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20987,20154,19042,25952,17495,10405,9305,8198,6869,5704
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20228,19171,18697,25330,16912,10242,9068,7922,6771,5511
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19344,18688,17870,24300,15947,9575,8752,7490,6387,5364
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26236,24821,24094,32610,21779,13053,11869,10156,8816,7125
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17297,16604,15949,21979,14552,8715,7732,6966,5844,4764
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10454,9943,9671,12953,8703,5256,4785,4108,3587,2900
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9435,9011,8614,11783,7801,4633,4174,3726,3184,2580
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8270,8017,7621,10473,6724,4107,3611,3175,2727,2241
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7018,6720,6424,8749,5693,3389,3105,2733,2373,1854
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5646,5386,5193,7163,4647,2846,2523,2246,1837,1547
