player_total,dealer_total,result,count,percentage
4,21,Loss,3,0.03
5,21,Loss,8,0.08
6,21,Loss,4,0.04
7,21,Loss,15,0.15
8,21,Loss,22,0.22
9,21,Loss,22,0.22
10,21,Loss,26,0.26
11,21,Loss,18,0.18
12,21,Loss,39,0.38999999999999996
13,21,Loss,53,0.53
14,21,Loss,49,0.49
15,21,Loss,36,0.36
16,21,Loss,30,0.3
17,17,Push,228,2.2800000000000002
17,18,Loss,200,2.0
17,19,Loss,193,1.9300000000000002
17,20,Loss,259,2.59
17,21,Loss,132,1.32
17,22,Win,108,1.08
17,23,Win,103,1.03
17,24,Win,80,0.8
17,25,Win,82,0.8200000000000001
17,26,Win,51,0.51
18,17,Win,204,2.04
18,18,Push,189,1.8900000000000001
18,19,Loss,179,1.79
18,20,Loss,227,2.27
18,21,Loss,132,1.32
18,22,Win,101,1.01
18,23,Win,107,1.0699999999999998
18,24,Win,76,0.76
18,25,Win,66,0.66
18,26,Win,51,0.51
19,17,Win,185,1.8499999999999999
19,18,Win,199,1.9900000000000002
19,19,Push,190,1.9
19,20,Loss,229,2.29
19,21,Loss,133,1.3299999999999998
19,22,Win,99,0.9900000000000001
19,23,Win,95,0.95
19,24,Win,77,0.77
19,25,Win,67,0.67
19,26,Win,43,0.43
20,17,Win,252,2.52
20,18,Win,241,2.41
20,19,Win,226,2.26
20,20,Push,357,3.5700000000000003
20,21,Loss,166,1.66
20,22,Win,141,1.41
20,23,Win,103,1.03
20,24,Win,92,0.9199999999999999
20,25,Win,85,0.8500000000000001
20,26,Win,79,0.79
21,4,Win,5,0.05
21,5,Win,3,0.03
21,6,Win,2,0.02
21,7,Win,16,0.16
21,8,Win,12,0.12
21,9,Win,16,0.16
21,10,Win,17,0.16999999999999998
21,11,Win,29,0.29
21,12,Win,63,0.63
21,13,Win,47,0.47000000000000003
21,14,Win,51,0.51
21,15,Win,42,0.42
21,16,Win,29,0.29
21,17,Win,138,1.38
21,18,Win,150,1.5
21,19,Win,124,1.24
21,20,Win,188,1.8800000000000001
21,21,Push,80,0.8
21,22,Win,48,0.48
21,23,Win,44,0.44
21,24,Win,40,0.4
21,25,Win,40,0.4
21,26,Win,30,0.3
22,17,Loss,114,1.1400000000000001
22,18,Loss,105,1.05
22,19,Loss,98,0.98
22,20,Loss,138,1.38
22,21,Loss,49,0.49
22,22,Push,53,0.53
22,23,Push,54,0.54
22,24,Push,39,0.38999999999999996
22,25,Push,30,0.3
22,26,Push,25,0.25
23,17,Loss,109,1.09
23,18,Loss,93,0.9299999999999999
23,19,Loss,91,0.91
23,20,Loss,106,1.06
23,21,Loss,42,0.42
23,22,Push,48,0.48
23,23,Push,43,0.43
23,24,Push,36,0.36
23,25,Push,28,0.27999999999999997
23,26,Push,22,0.22
24,17,Loss,80,0.8
24,18,Loss,73,0.73
24,19,Loss,89,0.89
24,20,Loss,93,0.9299999999999999
24,21,Loss,34,0.33999999999999997
24,22,Push,37,0.37
24,23,Push,44,0.44
24,24,Push,21,0.21
24,25,Push,18,0.18
24,26,Push,23,0.22999999999999998
25,17,Loss,73,0.73
25,18,Loss,69,0.69
25,19,Loss,68,0.6799999999999999
25,20,Loss,82,0.8200000000000001
25,21,Loss,32,0.32
25,22,Push,28,0.27999999999999997
25,23,Push,32,0.32
25,24,Push,35,0.35000000000000003
25,25,Push,17,0.16999999999999998
25,26,Push,23,0.22999999999999998
26,17,Loss,49,0.49
26,18,Loss,50,0.5
26,19,Loss,49,0.49
26,20,Loss,66,0.66
26,21,Loss,21,0.21
26,22,Push,25,0.25
26,23,Push,21,0.21
26,24,Push,20,0.2
26,25,Push,19,0.19
26,26,Push,20,0.2
