Player\Dealer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1053,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1376,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1654,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2325,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4484,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4427,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4203,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3886,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3677,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21187,20165,19405,25997,13861,10527,9288,8199,7013,5719
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20233,19694,18770,24990,13390,10112,9109,7902,6666,5441
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19361,18919,17598,23700,12678,9705,8590,7430,6430,5314
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26360,25279,24107,32448,18249,13012,11714,10020,8598,7092
21,0,0,0,0,314,594,852,1131,1393,1609,1933,2200,4417,4445,4260,3932,3673,14030,13113,12698,18242,7544,5351,4642,4206,3433,2940
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10751,10004,9686,13231,5343,5223,4635,4217,3464,2907
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9253,8978,8528,11876,4639,4718,4251,3820,3171,2569
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8187,7765,7727,10267,4138,4093,3613,3222,2671,2271
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6939,6652,6477,8481,3375,3524,3108,2700,2223,1912
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5594,5521,5303,7198,2747,2865,2546,2257,1866,1541
