player_total,dealer_total,result,count,percentage
4,21,Win,2,0.02
5,21,Win,8,0.08
6,21,Win,5,0.05
7,21,Win,10,0.1
8,21,Win,17,0.16999999999999998
9,21,Win,16,0.16
10,21,Win,13,0.13
11,21,Win,17,0.16999999999999998
12,21,Win,44,0.44
13,21,Win,32,0.32
14,21,Win,37,0.37
15,21,Win,40,0.4
16,21,Win,38,0.38
17,17,Push,194,1.94
17,18,Win,197,1.97
17,19,Win,192,1.92
17,20,Win,294,2.94
17,21,Win,111,1.11
17,22,Loss,123,1.23
17,23,Loss,102,1.02
17,24,Loss,72,0.72
17,25,Loss,62,0.62
17,26,Loss,54,0.54
18,17,Loss,217,2.17
18,18,Push,218,2.18
18,19,Win,201,2.01
18,20,Win,254,2.54
18,21,Win,138,1.38
18,22,Loss,113,1.13
18,23,Loss,121,1.21
18,24,Loss,83,0.83
18,25,Loss,67,0.67
18,26,Loss,62,0.62
19,17,Loss,198,1.9800000000000002
19,18,Loss,207,2.07
19,19,Push,160,1.6
19,20,Win,222,2.22
19,21,Win,111,1.11
19,22,Loss,93,0.9299999999999999
19,23,Loss,63,0.63
19,24,Loss,74,0.74
19,25,Loss,64,0.64
19,26,Loss,55,0.5499999999999999
20,17,Loss,264,2.64
20,18,Loss,236,2.36
20,19,Loss,263,2.63
20,20,Push,346,3.46
20,21,Win,183,1.83
20,22,Loss,137,1.37
20,23,Loss,117,1.17
20,24,Loss,108,1.08
20,25,Loss,84,0.84
20,26,Loss,71,0.7100000000000001
21,5,Loss,6,0.06
21,6,Loss,9,0.09
21,7,Loss,12,0.12
21,8,Loss,23,0.22999999999999998
21,9,Loss,21,0.21
21,10,Loss,15,0.15
21,11,Loss,19,0.19
21,12,Loss,39,0.38999999999999996
21,13,Loss,49,0.49
21,14,Loss,52,0.52
21,15,Loss,45,0.44999999999999996
21,16,Loss,31,0.31
21,17,Loss,149,1.49
21,18,Loss,123,1.23
21,19,Loss,105,1.05
21,20,Loss,175,1.7500000000000002
21,21,Push,70,0.7000000000000001
21,22,Loss,57,0.5700000000000001
21,23,Loss,49,0.49
21,24,Loss,36,0.36
21,25,Loss,40,0.4
21,26,Loss,19,0.19
22,17,Win,114,1.1400000000000001
22,18,Win,94,0.9400000000000001
22,19,Win,86,0.86
22,20,Win,131,1.31
22,21,Win,59,0.59
22,22,Push,52,0.52
22,23,Push,48,0.48
22,24,Push,51,0.51
22,25,Push,36,0.36
22,26,Push,21,0.21
23,17,Win,88,0.88
23,18,Win,103,1.03
23,19,Win,97,0.97
23,20,Win,121,1.21
23,21,Win,49,0.49
23,22,Push,43,0.43
23,23,Push,38,0.38
23,24,Push,41,0.41000000000000003
23,25,Push,25,0.25
23,26,Push,25,0.25
24,17,Win,92,0.9199999999999999
24,18,Win,80,0.8
24,19,Win,79,0.79
24,20,Win,85,0.8500000000000001
24,21,Win,39,0.38999999999999996
24,22,Push,58,0.58
24,23,Push,36,0.36
24,24,Push,29,0.29
24,25,Push,22,0.22
24,26,Push,21,0.21
25,17,Win,66,0.66
25,18,Win,66,0.66
25,19,Win,71,0.7100000000000001
25,20,Win,90,0.8999999999999999
25,21,Win,31,0.31
25,22,Push,25,0.25
25,23,Push,25,0.25
25,24,Push,31,0.31
25,25,Push,24,0.24
25,26,Push,18,0.18
26,17,Win,56,0.5599999999999999
26,18,Win,56,0.5599999999999999
26,19,Win,42,0.42
26,20,Win,68,0.6799999999999999
26,21,Win,27,0.27
26,22,Push,21,0.21
26,23,Push,21,0.21
26,24,Push,18,0.18
26,25,Push,16,0.16
26,26,Push,11,0.11
