player_total,dealer_total,result,count,percentage
4,21,Loss,2,0.02
5,21,Loss,8,0.08
6,21,Loss,10,0.1
7,21,Loss,14,0.13999999999999999
8,21,Loss,11,0.11
9,21,Loss,19,0.19
10,21,Loss,21,0.21
11,21,Loss,29,0.29
12,21,Loss,52,0.52
13,21,Loss,39,0.38999999999999996
14,21,Loss,50,0.5
15,21,Loss,45,0.44999999999999996
16,21,Loss,44,0.44
17,17,Push,205,2.0500000000000003
17,18,Loss,206,2.06
17,19,Loss,212,2.12
17,20,Loss,253,2.53
17,21,Loss,145,1.4500000000000002
17,22,Win,108,1.08
17,23,Win,102,1.02
17,24,Win,77,0.77
17,25,Win,71,0.7100000000000001
17,26,Win,57,0.5700000000000001
18,17,Win,204,2.04
18,18,Push,186,1.8599999999999999
18,19,Loss,188,1.8800000000000001
18,20,Loss,274,2.74
18,21,Loss,119,1.1900000000000002
18,22,Win,91,0.91
18,23,Win,95,0.95
18,24,Win,85,0.8500000000000001
18,25,Win,67,0.67
18,26,Win,48,0.48
19,17,Win,209,2.09
19,18,Win,186,1.8599999999999999
19,19,Push,178,1.78
19,20,Loss,262,2.62
19,21,Loss,133,1.3299999999999998
19,22,Win,101,1.01
19,23,Win,76,0.76
19,24,Win,80,0.8
19,25,Win,49,0.49
19,26,Win,42,0.42
20,17,Win,263,2.63
20,18,Win,282,2.82
20,19,Win,233,2.33
20,20,Push,322,3.2199999999999998
20,21,Loss,187,1.87
20,22,Win,109,1.09
20,23,Win,108,1.08
20,24,Win,90,0.8999999999999999
20,25,Win,96,0.96
20,26,Win,77,0.77
21,4,Win,2,0.02
21,5,Win,8,0.08
21,6,Win,9,0.09
21,7,Win,9,0.09
21,8,Win,15,0.15
21,9,Win,13,0.13
21,10,Win,13,0.13
21,11,Win,28,0.27999999999999997
21,12,Win,43,0.43
21,13,Win,49,0.49
21,14,Win,48,0.48
21,15,Win,33,0.33
21,16,Win,38,0.38
21,17,Win,167,1.67
21,18,Win,109,1.09
21,19,Win,124,1.24
21,20,Win,178,1.78
21,21,Push,61,0.61
21,22,Win,41,0.41000000000000003
21,23,Win,41,0.41000000000000003
21,24,Win,32,0.32
21,25,Win,43,0.43
21,26,Win,25,0.25
22,17,Loss,106,1.06
22,18,Loss,92,0.9199999999999999
22,19,Loss,82,0.8200000000000001
22,20,Loss,144,1.44
22,21,Loss,53,0.53
22,22,Push,48,0.48
22,23,Push,61,0.61
22,24,Push,38,0.38
22,25,Push,31,0.31
22,26,Push,36,0.36
23,17,Loss,93,0.9299999999999999
23,18,Loss,95,0.95
23,19,Loss,82,0.8200000000000001
23,20,Loss,105,1.05
23,21,Loss,46,0.45999999999999996
23,22,Push,45,0.44999999999999996
23,23,Push,49,0.49
23,24,Push,30,0.3
23,25,Push,37,0.37
23,26,Push,31,0.31
24,17,Loss,79,0.79
24,18,Loss,91,0.91
24,19,Loss,71,0.7100000000000001
24,20,Loss,99,0.9900000000000001
24,21,Loss,47,0.47000000000000003
24,22,Push,42,0.42
24,23,Push,41,0.41000000000000003
24,24,Push,42,0.42
24,25,Push,19,0.19
24,26,Push,18,0.18
25,17,Loss,75,0.75
25,18,Loss,64,0.64
25,19,Loss,52,0.52
25,20,Loss,86,0.86
25,21,Loss,31,0.31
25,22,Push,36,0.36
25,23,Push,26,0.26
25,24,Push,24,0.24
25,25,Push,20,0.2
25,26,Push,24,0.24
26,17,Loss,59,0.59
26,18,Loss,69,0.69
26,19,Loss,49,0.49
26,20,Loss,59,0.59
26,21,Loss,21,0.21
26,22,Push,29,0.29
26,23,Push,33,0.33
26,24,Push,14,0.13999999999999999
26,25,Push,16,0.16
26,26,Push,11,0.11
