player_total,dealer_total,result,count,percentage
17,17,Push,206,2.06
17,18,Win,183,1.83
17,19,Win,191,1.91
17,20,Win,286,2.86
17,21,Win,176,1.76
17,22,Loss,111,1.11
17,23,Loss,92,0.9199999999999999
17,24,Loss,70,0.7000000000000001
17,25,Loss,71,0.7100000000000001
17,26,Loss,52,0.52
18,17,Loss,206,2.06
18,18,Push,199,1.9900000000000002
18,19,Win,182,1.82
18,20,Win,273,2.73
18,21,Win,167,1.67
18,22,Loss,105,1.05
18,23,Loss,71,0.7100000000000001
18,24,Loss,89,0.89
18,25,Loss,74,0.74
18,26,Loss,42,0.42
19,17,Loss,197,1.97
19,18,Loss,189,1.8900000000000001
19,19,Push,178,1.78
19,20,Win,230,2.3
19,21,Win,180,1.7999999999999998
19,22,Loss,104,1.04
19,23,Loss,85,0.8500000000000001
19,24,Loss,85,0.8500000000000001
19,25,Loss,55,0.5499999999999999
19,26,Loss,56,0.5599999999999999
20,17,Loss,283,2.83
20,18,Loss,254,2.54
20,19,Loss,227,2.27
20,20,Push,305,3.05
20,21,Win,215,2.15
20,22,Loss,121,1.21
20,23,Loss,134,1.34
20,24,Loss,111,1.11
20,25,Loss,98,0.98
20,26,Loss,77,0.77
21,17,Loss,165,1.6500000000000001
21,18,Loss,174,1.7399999999999998
21,19,Loss,137,1.37
21,20,Loss,197,1.97
21,21,Push,144,1.44
21,22,Loss,83,0.83
21,23,Loss,64,0.64
21,24,Loss,73,0.73
21,25,Loss,56,0.5599999999999999
21,26,Loss,48,0.48
22,17,Win,95,0.95
22,18,Win,96,0.96
22,19,Win,103,1.03
22,20,Win,130,1.3
22,21,Win,77,0.77
22,22,Push,48,0.48
22,23,Push,54,0.54
22,24,Push,53,0.53
22,25,Push,37,0.37
22,26,Push,29,0.29
23,17,Win,99,0.9900000000000001
23,18,Win,83,0.83
23,19,Win,83,0.83
23,20,Win,115,1.15
23,21,Win,84,0.84
23,22,Push,52,0.52
23,23,Push,34,0.33999999999999997
23,24,Push,34,0.33999999999999997
23,25,Push,41,0.41000000000000003
23,26,Push,25,0.25
24,17,Win,81,0.8099999999999999
24,18,Win,83,0.83
24,19,Win,81,0.8099999999999999
24,20,Win,111,1.11
24,21,Win,81,0.8099999999999999
24,22,Push,34,0.33999999999999997
24,23,Push,26,0.26
24,24,Push,29,0.29
24,25,Push,20,0.2
24,26,Push,20,0.2
25,17,Win,66,0.66
25,18,Win,76,0.76
25,19,Win,66,0.66
25,20,Win,78,0.7799999999999999
25,21,Win,57,0.5700000000000001
25,22,Push,33,0.33
25,23,Push,29,0.29
25,24,Push,33,0.33
25,25,Push,25,0.25
25,26,Push,20,0.2
26,17,Win,54,0.54
26,18,Win,52,0.52
26,19,Win,55,0.5499999999999999
26,20,Win,82,0.8200000000000001
26,21,Win,45,0.44999999999999996
26,22,Push,31,0.31
26,23,Push,31,0.31
26,24,Push,27,0.27
26,25,Push,15,0.15
26,26,Push,16,0.16
