player_total,dealer_total,result,count,percentage
4,21,Loss,271,0.0271
5,21,Loss,555,0.05550000000000001
6,21,Loss,868,0.0868
7,21,Loss,1166,0.1166
8,21,Loss,1468,0.14679999999999999
9,21,Loss,1785,0.1785
10,21,Loss,1997,0.19970000000000002
11,21,Loss,2239,0.22390000000000002
12,21,Loss,4515,0.4515
13,21,Loss,4491,0.4491
14,21,Loss,4253,0.4253
15,21,Loss,3999,0.3999
16,21,Loss,3650,0.365
17,17,Push,17684,1.7683999999999997
17,18,Loss,18682,1.8682
17,19,Loss,18247,1.8247
17,20,Loss,24044,2.4044
17,21,Loss,13596,1.3596000000000001
17,22,Win,9807,0.9807
17,23,Win,8885,0.8885000000000001
17,24,Win,7690,0.769
17,25,Win,6724,0.6724
17,26,Win,5415,0.5415
18,17,Win,18721,1.8721
18,18,Push,19905,1.9905
18,19,Loss,19107,1.9106999999999998
18,20,Loss,25576,2.5576000000000003
18,21,Loss,13581,1.3580999999999999
18,22,Win,10475,1.0475
18,23,Win,9060,0.906
18,24,Win,8089,0.8089000000000001
18,25,Win,6869,0.6869000000000001
18,26,Win,5598,0.5598
19,17,Win,17909,1.7909000000000002
19,18,Win,19096,1.9095999999999997
19,19,Push,18378,1.8377999999999999
19,20,Loss,24742,2.4742
19,21,Loss,13098,1.3098
19,22,Win,9884,0.9884000000000001
19,23,Win,8763,0.8763
19,24,Win,7782,0.7782
19,25,Win,6714,0.6714
19,26,Win,5320,0.532
20,17,Win,24408,2.4408
20,18,Win,25791,2.5791
20,19,Win,24548,2.4548
20,20,Push,32769,3.2769
20,21,Loss,18517,1.8517
20,22,Win,13319,1.3318999999999999
20,23,Win,12137,1.2137
20,24,Win,10680,1.068
20,25,Win,8841,0.8841
20,26,Win,7305,0.7305
21,4,Win,300,0.03
21,5,Win,594,0.0594
21,6,Win,841,0.0841
21,7,Win,1175,0.11750000000000001
21,8,Win,1392,0.1392
21,9,Win,1749,0.1749
21,10,Win,2076,0.2076
21,11,Win,2351,0.23509999999999998
21,12,Win,4491,0.4491
21,13,Win,4505,0.4505
21,14,Win,4283,0.4283
21,15,Win,3882,0.3882
21,16,Win,3612,0.3612
21,17,Win,13203,1.3203
21,18,Win,13388,1.3388
21,19,Win,13074,1.3074000000000001
21,20,Win,18586,1.8585999999999998
21,21,Push,7747,0.7747
21,22,Win,5684,0.5684
21,23,Win,5029,0.5029
21,24,Win,4329,0.43290000000000006
21,25,Win,3786,0.3786
21,26,Win,3043,0.3043
22,17,Loss,9878,0.9878
22,18,Loss,10296,1.0295999999999998
22,19,Loss,9930,0.993
22,20,Loss,13337,1.3336999999999999
22,21,Loss,5484,0.5484
22,22,Push,5437,0.5437
22,23,Push,4808,0.4808
22,24,Push,4084,0.4084
22,25,Push,3565,0.3565
22,26,Push,3057,0.30569999999999997
23,17,Loss,8751,0.8751
23,18,Loss,9311,0.9311
23,19,Loss,9026,0.9026
23,20,Loss,12094,1.2094
23,21,Loss,4974,0.4974
23,22,Push,4932,0.49319999999999997
23,23,Push,4320,0.432
23,24,Push,3715,0.3715
23,25,Push,3323,0.3323
23,26,Push,2627,0.2627
24,17,Loss,7772,0.7772
24,18,Loss,8109,0.8109
24,19,Loss,7638,0.7638
24,20,Loss,10209,1.0209
24,21,Loss,4339,0.4339
24,22,Push,4239,0.42389999999999994
24,23,Push,3688,0.36879999999999996
24,24,Push,3183,0.3183
24,25,Push,2826,0.2826
24,26,Push,2352,0.2352
25,17,Loss,6587,0.6587
25,18,Loss,6930,0.6930000000000001
25,19,Loss,6542,0.6542
25,20,Loss,8783,0.8782999999999999
25,21,Loss,3713,0.3713
25,22,Push,3566,0.35660000000000003
25,23,Push,3278,0.32780000000000004
25,24,Push,2760,0.27599999999999997
25,25,Push,2357,0.23570000000000002
25,26,Push,1916,0.1916
26,17,Loss,5254,0.5254
26,18,Loss,5688,0.5688000000000001
26,19,Loss,5481,0.5481
26,20,Loss,7237,0.7237
26,21,Loss,2963,0.2963
26,22,Push,2934,0.2934
26,23,Push,2671,0.2671
26,24,Push,2283,0.22829999999999998
26,25,Push,2006,0.2006
26,26,Push,1614,0.1614
