player_total,dealer_total,result,count,percentage
4,21,Loss,1,0.01
5,21,Loss,2,0.02
6,21,Loss,5,0.05
7,21,Loss,6,0.06
8,21,Loss,13,0.13
9,21,Loss,11,0.11
10,21,Loss,24,0.24
11,21,Loss,23,0.22999999999999998
12,21,Loss,46,0.45999999999999996
13,21,Loss,36,0.36
14,21,Loss,38,0.38
15,21,Loss,34,0.33999999999999997
16,21,Loss,47,0.47000000000000003
17,17,Push,206,2.06
17,18,Loss,204,2.04
17,19,Loss,199,1.9900000000000002
17,20,Loss,272,2.7199999999999998
17,21,Loss,144,1.44
17,22,Win,109,1.09
17,23,Win,95,0.95
17,24,Win,78,0.7799999999999999
17,25,Win,69,0.69
17,26,Win,54,0.54
18,17,Win,204,2.04
18,18,Push,195,1.95
18,19,Loss,179,1.79
18,20,Loss,262,2.62
18,21,Loss,133,1.3299999999999998
18,22,Win,96,0.96
18,23,Win,92,0.9199999999999999
18,24,Win,82,0.8200000000000001
18,25,Win,61,0.61
18,26,Win,58,0.58
19,17,Win,204,2.04
19,18,Win,177,1.77
19,19,Push,187,1.87
19,20,Loss,246,2.46
19,21,Loss,145,1.4500000000000002
19,22,Win,93,0.9299999999999999
19,23,Win,102,1.02
19,24,Win,56,0.5599999999999999
19,25,Win,77,0.77
19,26,Win,52,0.52
20,17,Win,244,2.44
20,18,Win,243,2.4299999999999997
20,19,Win,238,2.3800000000000003
20,20,Push,315,3.15
20,21,Loss,167,1.67
20,22,Win,155,1.55
20,23,Win,120,1.2
20,24,Win,84,0.84
20,25,Win,80,0.8
20,26,Win,72,0.72
21,5,Win,3,0.03
21,6,Win,8,0.08
21,7,Win,8,0.08
21,8,Win,16,0.16
21,9,Win,12,0.12
21,10,Win,15,0.15
21,11,Win,28,0.27999999999999997
21,12,Win,44,0.44
21,13,Win,52,0.52
21,14,Win,39,0.38999999999999996
21,15,Win,40,0.4
21,16,Win,35,0.35000000000000003
21,17,Win,155,1.55
21,18,Win,115,1.15
21,19,Win,109,1.09
21,20,Win,172,1.72
21,21,Push,82,0.8200000000000001
21,22,Win,43,0.43
21,23,Win,37,0.37
21,24,Win,45,0.44999999999999996
21,25,Win,36,0.36
21,26,Win,40,0.4
22,17,Loss,138,1.38
22,18,Loss,104,1.04
22,19,Loss,86,0.86
22,20,Loss,123,1.23
22,21,Loss,59,0.59
22,22,Push,39,0.38999999999999996
22,23,Push,61,0.61
22,24,Push,45,0.44999999999999996
22,25,Push,40,0.4
22,26,Push,25,0.25
23,17,Loss,77,0.77
23,18,Loss,95,0.95
23,19,Loss,72,0.72
23,20,Loss,149,1.49
23,21,Loss,49,0.49
23,22,Push,48,0.48
23,23,Push,42,0.42
23,24,Push,48,0.48
23,25,Push,43,0.43
23,26,Push,32,0.32
24,17,Loss,66,0.66
24,18,Loss,87,0.8699999999999999
24,19,Loss,74,0.74
24,20,Loss,98,0.98
24,21,Loss,45,0.44999999999999996
24,22,Push,46,0.45999999999999996
24,23,Push,28,0.27999999999999997
24,24,Push,42,0.42
24,25,Push,25,0.25
24,26,Push,23,0.22999999999999998
25,17,Loss,68,0.6799999999999999
25,18,Loss,61,0.61
25,19,Loss,53,0.53
25,20,Loss,83,0.83
25,21,Loss,31,0.31
25,22,Push,33,0.33
25,23,Push,32,0.32
25,24,Push,33,0.33
25,25,Push,31,0.31
25,26,Push,14,0.13999999999999999
26,17,Loss,61,0.61
26,18,Loss,62,0.62
26,19,Loss,60,0.6
26,20,Loss,73,0.73
26,21,Loss,20,0.2
26,22,Push,30,0.3
26,23,Push,20,0.2
26,24,Push,20,0.2
26,25,Push,16,0.16
26,26,Push,21,0.21
