player_total,dealer_total,result,count,percentage
4,21,Loss,1,0.01
5,21,Loss,5,0.05
6,21,Loss,6,0.06
7,21,Loss,9,0.09
8,21,Loss,11,0.11
9,21,Loss,18,0.18
10,21,Loss,31,0.31
11,21,Loss,27,0.27
12,21,Loss,45,0.44999999999999996
13,21,Loss,44,0.44
14,21,Loss,58,0.58
15,21,Loss,42,0.42
16,21,Loss,36,0.36
17,17,Push,220,2.1999999999999997
17,18,Loss,209,2.09
17,19,Loss,224,2.2399999999999998
17,20,Loss,288,2.88
17,21,Loss,139,1.39
17,22,Win,117,1.17
17,23,Win,82,0.8200000000000001
17,24,Win,79,0.79
17,25,Win,50,0.5
17,26,Win,61,0.61
18,17,Win,184,1.8399999999999999
18,18,Push,189,1.8900000000000001
18,19,Loss,158,1.58
18,20,Loss,298,2.98
18,21,Loss,135,1.35
18,22,Win,106,1.06
18,23,Win,86,0.86
18,24,Win,85,0.8500000000000001
18,25,Win,74,0.74
18,26,Win,43,0.43
19,17,Win,205,2.0500000000000003
19,18,Win,203,2.03
19,19,Push,183,1.83
19,20,Loss,216,2.16
19,21,Loss,125,1.25
19,22,Win,92,0.9199999999999999
19,23,Win,85,0.8500000000000001
19,24,Win,87,0.8699999999999999
19,25,Win,63,0.63
19,26,Win,63,0.63
20,17,Win,273,2.73
20,18,Win,246,2.46
20,19,Win,269,2.69
20,20,Push,297,2.97
20,21,Loss,176,1.76
20,22,Win,143,1.43
20,23,Win,113,1.13
20,24,Win,80,0.8
20,25,Win,94,0.9400000000000001
20,26,Win,68,0.6799999999999999
21,4,Win,3,0.03
21,5,Win,6,0.06
21,6,Win,5,0.05
21,7,Win,15,0.15
21,8,Win,19,0.19
21,9,Win,13,0.13
21,10,Win,21,0.21
21,11,Win,21,0.21
21,12,Win,53,0.53
21,13,Win,43,0.43
21,14,Win,33,0.33
21,15,Win,32,0.32
21,16,Win,37,0.37
21,17,Win,117,1.17
21,18,Win,138,1.38
21,19,Win,123,1.23
21,20,Win,171,1.71
21,21,Push,84,0.84
21,22,Win,47,0.47000000000000003
21,23,Win,37,0.37
21,24,Win,40,0.4
21,25,Win,37,0.37
21,26,Win,24,0.24
22,17,Loss,107,1.0699999999999998
22,18,Loss,115,1.15
22,19,Loss,92,0.9199999999999999
22,20,Loss,125,1.25
22,21,Loss,53,0.53
22,22,Push,49,0.49
22,23,Push,55,0.5499999999999999
22,24,Push,44,0.44
22,25,Push,31,0.31
22,26,Push,28,0.27999999999999997
23,17,Loss,84,0.84
23,18,Loss,98,0.98
23,19,Loss,88,0.88
23,20,Loss,123,1.23
23,21,Loss,35,0.35000000000000003
23,22,Push,49,0.49
23,23,Push,42,0.42
23,24,Push,32,0.32
23,25,Push,28,0.27999999999999997
23,26,Push,29,0.29
24,17,Loss,81,0.8099999999999999
24,18,Loss,55,0.5499999999999999
24,19,Loss,67,0.67
24,20,Loss,105,1.05
24,21,Loss,46,0.45999999999999996
24,22,Push,34,0.33999999999999997
24,23,Push,25,0.25
24,24,Push,37,0.37
24,25,Push,18,0.18
24,26,Push,30,0.3
25,17,Loss,93,0.9299999999999999
25,18,Loss,70,0.7000000000000001
25,19,Loss,69,0.69
25,20,Loss,81,0.8099999999999999
25,21,Loss,40,0.4
25,22,Push,31,0.31
25,23,Push,31,0.31
25,24,Push,29,0.29
25,25,Push,14,0.13999999999999999
25,26,Push,20,0.2
26,17,Loss,51,0.51
26,18,Loss,58,0.58
26,19,Loss,51,0.51
26,20,Loss,62,0.62
26,21,Loss,30,0.3
26,22,Push,30,0.3
26,23,Push,28,0.27999999999999997
26,24,Push,23,0.22999999999999998
26,25,Push,16,0.16
26,26,Push,8,0.08
