player_total,dealer_total,result,count,percentage
4,21,Win,263,0.0263
5,21,Win,589,0.0589
6,21,Win,857,0.0857
7,21,Win,1027,0.10269999999999999
8,21,Win,1419,0.1419
9,21,Win,1664,0.1664
10,21,Win,1983,0.1983
11,21,Win,2252,0.2252
12,21,Win,4424,0.4424
13,21,Win,4526,0.45259999999999995
14,21,Win,4143,0.4143
15,21,Win,3815,0.3815
16,21,Win,3564,0.3564
17,17,Push,21086,2.1086
17,18,Win,20197,2.0197
17,19,Win,19382,1.9382
17,20,Win,26257,2.6256999999999997
17,21,Win,13757,1.3757
17,22,Loss,10630,1.0630000000000002
17,23,Loss,9366,0.9365999999999999
17,24,Loss,8306,0.8305999999999999
17,25,Loss,6968,0.6968
17,26,Loss,5807,0.5807
18,17,Loss,20144,2.0143999999999997
18,18,Push,19497,1.9497
18,19,Win,18662,1.8662
18,20,Win,25315,2.5315
18,21,Win,13358,1.3358
18,22,Loss,10306,1.0306
18,23,Loss,8882,0.8881999999999999
18,24,Loss,7836,0.7836
18,25,Loss,6745,0.6745
18,26,Loss,5520,0.5519999999999999
19,17,Loss,19277,1.9277
19,18,Loss,18500,1.8499999999999999
19,19,Push,17813,1.7812999999999999
19,20,Win,24147,2.4147
19,21,Win,12511,1.2510999999999999
19,22,Loss,9752,0.9752000000000001
19,23,Loss,8600,0.86
19,24,Loss,7467,0.7466999999999999
19,25,Loss,6421,0.6421
19,26,Loss,5271,0.5271
20,17,Loss,26311,2.6311
20,18,Loss,25083,2.5083
20,19,Loss,24117,2.4116999999999997
20,20,Push,32542,3.2542
20,21,Win,18123,1.8123
20,22,Loss,13052,1.3052
20,23,Loss,11629,1.1629
20,24,Loss,10196,1.0196
20,25,Loss,8636,0.8635999999999999
20,26,Loss,7024,0.7024
21,4,Loss,287,0.0287
21,5,Loss,542,0.0542
21,6,Loss,825,0.0825
21,7,Loss,1108,0.11080000000000001
21,8,Loss,1404,0.1404
21,9,Loss,1696,0.1696
21,10,Loss,1941,0.1941
21,11,Loss,2297,0.2297
21,12,Loss,4638,0.4638
21,13,Loss,4537,0.45370000000000005
21,14,Loss,4338,0.43379999999999996
21,15,Loss,3940,0.394
21,16,Loss,3690,0.369
21,17,Loss,13723,1.3723
21,18,Loss,12955,1.2954999999999999
21,19,Loss,12326,1.2326
21,20,Loss,18173,1.8173000000000001
21,21,Push,7359,0.7359
21,22,Loss,5356,0.5356
21,23,Loss,4685,0.46849999999999997
21,24,Loss,4111,0.4111
21,25,Loss,3515,0.3515
21,26,Loss,2917,0.2917
22,17,Win,10632,1.0632000000000001
22,18,Win,10236,1.0236
22,19,Win,9810,0.9809999999999999
22,20,Win,13240,1.324
22,21,Win,5279,0.5279
22,22,Push,5222,0.5222
22,23,Push,4628,0.4628
22,24,Push,4211,0.42110000000000003
22,25,Push,3457,0.3457
22,26,Push,2818,0.2818
23,17,Win,9509,0.9509
23,18,Win,9116,0.9116000000000001
23,19,Win,8569,0.8569
23,20,Win,11672,1.1672
23,21,Win,4682,0.46820000000000006
23,22,Push,4734,0.47340000000000004
23,23,Push,4144,0.4144
23,24,Push,3694,0.3694
23,25,Push,3110,0.311
23,26,Push,2480,0.248
24,17,Win,8367,0.8367
24,18,Win,7973,0.7972999999999999
24,19,Win,7733,0.7733
24,20,Win,10463,1.0463
24,21,Win,4006,0.4006
24,22,Push,4078,0.4078
24,23,Push,3670,0.367
24,24,Push,3197,0.31970000000000004
24,25,Push,2730,0.27299999999999996
24,26,Push,2179,0.21789999999999998
25,17,Win,6845,0.6845
25,18,Win,6781,0.6780999999999999
25,19,Win,6365,0.6365
25,20,Win,8688,0.8687999999999999
25,21,Win,3514,0.35140000000000005
25,22,Push,3461,0.3461
25,23,Push,3067,0.3067
25,24,Push,2791,0.2791
25,25,Push,2337,0.23370000000000002
25,26,Push,1840,0.184
26,17,Win,5711,0.5710999999999999
26,18,Win,5400,0.54
26,19,Win,5195,0.5195
26,20,Win,7188,0.7188
26,21,Win,2870,0.28700000000000003
26,22,Push,2847,0.2847
26,23,Push,2470,0.247
26,24,Push,2183,0.2183
26,25,Push,1878,0.1878
26,26,Push,1548,0.1548
