player_total,dealer_total,result,count,percentage
4,21,Loss,271,0.0271
5,21,Loss,557,0.0557
6,21,Loss,905,0.0905
7,21,Loss,1164,0.1164
8,21,Loss,1501,0.15009999999999998
9,21,Loss,1638,0.1638
10,21,Loss,2049,0.2049
11,21,Loss,2249,0.22490000000000002
12,21,Loss,4552,0.45519999999999994
13,21,Loss,4474,0.44739999999999996
14,21,Loss,4230,0.42300000000000004
15,21,Loss,3897,0.3897
16,21,Loss,3652,0.36519999999999997
17,17,Push,17751,1.7751
17,18,Loss,18934,1.8934
17,19,Loss,18241,1.8241
17,20,Loss,24062,2.4062
17,21,Loss,13440,1.344
17,22,Win,9775,0.9775
17,23,Win,8783,0.8782999999999999
17,24,Win,7719,0.7719
17,25,Win,6592,0.6592
17,26,Win,5226,0.5226
18,17,Win,18824,1.8824
18,18,Push,20168,2.0168
18,19,Loss,19319,1.9319
18,20,Loss,25677,2.5677
18,21,Loss,13734,1.3734
18,22,Win,10434,1.0434
18,23,Win,9315,0.9315
18,24,Win,8123,0.8123
18,25,Win,6958,0.6958
18,26,Win,5613,0.5613
19,17,Win,18124,1.8124000000000002
19,18,Win,19160,1.916
19,19,Push,18512,1.8512
19,20,Loss,24672,2.4672
19,21,Loss,12976,1.2975999999999999
19,22,Win,10118,1.0118
19,23,Win,8872,0.8872
19,24,Win,7803,0.7803
19,25,Win,6605,0.6605
19,26,Win,5390,0.539
20,17,Win,23996,2.3996
20,18,Win,25777,2.5777
20,19,Win,24525,2.4525
20,20,Push,33009,3.3008999999999995
20,21,Loss,18631,1.8631000000000002
20,22,Win,13257,1.3256999999999999
20,23,Win,11758,1.1758
20,24,Win,10643,1.0643
20,25,Win,8953,0.8952999999999999
20,26,Win,7240,0.724
21,4,Win,272,0.0272
21,5,Win,527,0.052700000000000004
21,6,Win,860,0.086
21,7,Win,1110,0.11100000000000002
21,8,Win,1450,0.145
21,9,Win,1821,0.18209999999999998
21,10,Win,1886,0.18860000000000002
21,11,Win,2351,0.23509999999999998
21,12,Win,4522,0.4522
21,13,Win,4501,0.4501
21,14,Win,4115,0.4115
21,15,Win,4037,0.4037
21,16,Win,3624,0.3624
21,17,Win,13122,1.3122
21,18,Win,13925,1.3925
21,19,Win,12917,1.2917
21,20,Win,18693,1.8693000000000002
21,21,Push,7709,0.7708999999999999
21,22,Win,5480,0.5479999999999999
21,23,Win,4958,0.49579999999999996
21,24,Win,4373,0.4373
21,25,Win,3732,0.37320000000000003
21,26,Win,2980,0.298
22,17,Loss,9826,0.9825999999999999
22,18,Loss,10205,1.0205
22,19,Loss,9968,0.9967999999999999
22,20,Loss,13346,1.3346
22,21,Loss,5519,0.5519
22,22,Push,5435,0.5435
22,23,Push,4887,0.48869999999999997
22,24,Push,4235,0.4235
22,25,Push,3627,0.3627
22,26,Push,2918,0.2918
23,17,Loss,8752,0.8752
23,18,Loss,9195,0.9195
23,19,Loss,8869,0.8869
23,20,Loss,11955,1.1955
23,21,Loss,4890,0.48900000000000005
23,22,Push,4704,0.4704
23,23,Push,4344,0.43439999999999995
23,24,Push,3803,0.38029999999999997
23,25,Push,3193,0.31930000000000003
23,26,Push,2593,0.2593
24,17,Loss,7539,0.7539
24,18,Loss,8177,0.8177
24,19,Loss,7645,0.7645
24,20,Loss,10414,1.0413999999999999
24,21,Loss,4288,0.4288
24,22,Push,4292,0.42919999999999997
24,23,Push,3858,0.3858
24,24,Push,3364,0.3364
24,25,Push,2802,0.2802
24,26,Push,2254,0.2254
25,17,Loss,6621,0.6621
25,18,Loss,6928,0.6928
25,19,Loss,6648,0.6648000000000001
25,20,Loss,8811,0.8811
25,21,Loss,3794,0.3794
25,22,Push,3590,0.359
25,23,Push,3163,0.3163
25,24,Push,2778,0.2778
25,25,Push,2284,0.2284
25,26,Push,1994,0.19940000000000002
26,17,Loss,5265,0.5265
26,18,Loss,5612,0.5612
26,19,Loss,5312,0.5312
26,20,Loss,7209,0.7209
26,21,Loss,3073,0.3073
26,22,Push,2926,0.2926
26,23,Push,2602,0.2602
26,24,Push,2257,0.22569999999999998
26,25,Push,1880,0.188
26,26,Push,1543,0.15430000000000002
