Player\Dealer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1618,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2246,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4592,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4496,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3951,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3633,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21095,20212,19274,25981,13906,10626,9419,8233,6996,5718
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19968,19292,18467,25309,13181,10205,9143,7944,6603,5545
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19191,18525,17579,24085,12361,9642,8629,7483,6412,5281
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26203,25293,24413,32534,18145,12974,11881,10198,8618,7146
21,0,0,0,0,279,571,826,1120,1359,1689,1934,2311,4584,4605,4294,3991,3619,13673,13224,12521,18066,7371,5365,4642,4043,3482,2771
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10424,10181,9870,12967,5257,5457,4688,4215,3523,2778
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9162,8978,8694,11966,4661,4709,4259,3630,3194,2536
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,7869,7498,10261,4099,4138,3700,3233,2742,2257
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6962,6642,6391,8675,3524,3619,3134,2720,2365,1937
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5757,5554,5309,7284,2841,2903,2461,2229,1912,1602
