player_total,dealer_total,result,count,percentage
4,21,Push,288,0.0288
5,21,Push,578,0.0578
6,21,Push,813,0.0813
7,21,Push,1136,0.1136
8,21,Push,1383,0.13829999999999998
9,21,Push,1620,0.16199999999999998
10,21,Push,1947,0.19469999999999998
11,21,Push,2245,0.2245
12,21,Push,4526,0.45259999999999995
13,21,Push,4367,0.43670000000000003
14,21,Push,4194,0.4194
15,21,Push,3802,0.3802
16,21,Push,3696,0.3696
17,17,Push,21380,2.138
17,18,Loss,20414,2.0414000000000003
17,19,Loss,19620,1.9619999999999997
17,20,Loss,26145,2.6145
17,21,Loss,10578,1.0578
17,21,Push,3389,0.33890000000000003
17,22,Win,10494,1.0493999999999999
17,23,Win,9321,0.9320999999999999
17,24,Win,8150,0.815
17,25,Win,6945,0.6945
17,26,Win,5726,0.5726
18,17,Win,19865,1.9865000000000002
18,18,Push,19476,1.9476
18,19,Loss,18537,1.8537000000000001
18,20,Loss,25189,2.5189
18,21,Loss,9822,0.9822
18,21,Push,3023,0.3023
18,22,Win,10151,1.0151000000000001
18,23,Win,8954,0.8954
18,24,Win,7998,0.7998
18,25,Win,6668,0.6668000000000001
18,26,Win,5413,0.5413
19,17,Win,19462,1.9462
19,18,Win,18473,1.8473
19,19,Push,17998,1.7998
19,20,Loss,24462,2.4462
19,21,Loss,9572,0.9572
19,21,Push,2839,0.2839
19,22,Win,9701,0.9701
19,23,Win,8668,0.8668
19,24,Win,7585,0.7585
19,25,Win,6264,0.6264
19,26,Win,5208,0.5208
20,17,Win,26092,2.6092
20,18,Win,25290,2.529
20,19,Win,24097,2.4097
20,20,Push,32612,3.2612
20,21,Loss,13304,1.3304
20,21,Push,4994,0.4994
20,22,Win,12937,1.2937
20,23,Win,11580,1.158
20,24,Win,10367,1.0367
20,25,Win,8619,0.8619
20,26,Win,7168,0.7168
21,4,Push,289,0.0289
21,5,Push,583,0.0583
21,6,Push,840,0.084
21,7,Push,1139,0.1139
21,8,Push,1420,0.14200000000000002
21,9,Push,1658,0.1658
21,10,Push,1958,0.1958
21,11,Push,2282,0.22820000000000001
21,12,Push,4557,0.45570000000000005
21,13,Push,4425,0.4425
21,14,Push,4219,0.42189999999999994
21,15,Push,3877,0.3877
21,16,Push,3618,0.3618
21,17,Push,3412,0.3412
21,17,Win,10448,1.0448000000000002
21,18,Push,3014,0.3014
21,18,Win,10110,1.011
21,19,Push,2774,0.2774
21,19,Win,9734,0.9733999999999999
21,20,Push,4962,0.49620000000000003
21,20,Win,13016,1.3016
21,21,Push,7431,0.7431
21,22,Win,5270,0.527
21,23,Win,4740,0.47400000000000003
21,24,Win,4167,0.41669999999999996
21,25,Win,3566,0.35660000000000003
21,26,Win,2840,0.28400000000000003
22,17,Loss,10668,1.0668
22,18,Loss,10130,1.013
22,19,Loss,9852,0.9852
22,20,Loss,13040,1.304
22,21,Loss,5223,0.5223
22,22,Push,5298,0.5297999999999999
22,23,Push,4827,0.48269999999999996
22,24,Push,4003,0.4003
22,25,Push,3483,0.3483
22,26,Push,2827,0.2827
23,17,Loss,9469,0.9469
23,18,Loss,9009,0.9008999999999999
23,19,Loss,8734,0.8734000000000001
23,20,Loss,11654,1.1654
23,21,Loss,4609,0.46090000000000003
23,22,Push,4556,0.4556
23,23,Push,4285,0.4285
23,24,Push,3706,0.3706
23,25,Push,3149,0.3149
23,26,Push,2466,0.24659999999999999
24,17,Loss,8136,0.8135999999999999
24,18,Loss,7945,0.7945000000000001
24,19,Loss,7552,0.7552
24,20,Loss,10227,1.0227
24,21,Loss,4107,0.41070000000000007
24,22,Push,4134,0.4134
24,23,Push,3733,0.3733
24,24,Push,3156,0.3156
24,25,Push,2748,0.2748
24,26,Push,2178,0.2178
25,17,Loss,7062,0.7061999999999999
25,18,Loss,6770,0.677
25,19,Loss,6512,0.6512
25,20,Loss,8843,0.8843
25,21,Loss,3473,0.3473
25,22,Push,3509,0.3509
25,23,Push,3086,0.30860000000000004
25,24,Push,2725,0.2725
25,25,Push,2330,0.233
25,26,Push,1924,0.1924
26,17,Loss,5827,0.5827
26,18,Loss,5476,0.5476
26,19,Loss,5265,0.5265
26,20,Loss,6969,0.6969000000000001
26,21,Loss,2864,0.2864
26,22,Push,2916,0.2916
26,23,Push,2498,0.24979999999999997
26,24,Push,2188,0.2188
26,25,Push,1840,0.184
26,26,Push,1525,0.1525
