Player\Dealer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,186,222,257,113,108,92,80,63,61
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,201,164,247,143,99,98,70,69,68
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,188,163,245,129,99,93,82,54,54
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,255,245,327,165,109,122,81,80,73
21,0,0,0,0,3,4,7,14,15,14,21,19,48,45,48,23,29,150,146,138,167,76,51,44,46,40,23
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,102,105,135,43,52,41,39,26,29
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,105,87,114,37,46,42,38,42,27
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,82,73,102,44,46,36,41,25,16
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,75,67,79,35,33,32,29,31,22
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,59,53,84,27,25,20,27,18,13
