player_total,dealer_total,result,count,percentage
4,21,Push,303,0.0303
5,21,Push,550,0.055
6,21,Push,828,0.0828
7,21,Push,1131,0.1131
8,21,Push,1468,0.14679999999999999
9,21,Push,1701,0.1701
10,21,Push,2012,0.2012
11,21,Push,2231,0.2231
12,21,Push,4337,0.4337
13,21,Push,4532,0.45319999999999994
14,21,Push,4271,0.4271
15,21,Push,3984,0.3984
16,21,Push,3565,0.3565
17,17,Push,21179,2.1179
17,18,Loss,20374,2.0374
17,19,Loss,19508,1.9508
17,20,Loss,25990,2.5989999999999998
17,21,Loss,10498,1.0498
17,21,Push,3294,0.3294
17,22,Win,10556,1.0555999999999999
17,23,Win,9392,0.9391999999999999
17,24,Win,8212,0.8212
17,25,Win,6935,0.6935
17,26,Win,5667,0.5667
18,17,Win,20232,2.0232
18,18,Push,19537,1.9537
18,19,Loss,18857,1.8857
18,20,Loss,25063,2.5063
18,21,Loss,10103,1.0103
18,21,Push,3097,0.3097
18,22,Win,10360,1.036
18,23,Win,9113,0.9113
18,24,Win,7907,0.7907000000000001
18,25,Win,6610,0.661
18,26,Win,5560,0.5559999999999999
19,17,Win,19071,1.9071
19,18,Win,18709,1.8709
19,19,Push,17659,1.7659
19,20,Loss,24042,2.4042
19,21,Loss,9794,0.9794
19,21,Push,2761,0.2761
19,22,Win,9798,0.9797999999999999
19,23,Win,8722,0.8722000000000001
19,24,Win,7664,0.7664
19,25,Win,6431,0.6431
19,26,Win,5216,0.5216000000000001
20,17,Win,26010,2.601
20,18,Win,25169,2.5169
20,19,Win,23835,2.3834999999999997
20,20,Push,32619,3.2619000000000002
20,21,Loss,13126,1.3126
20,21,Push,5028,0.5028
20,22,Win,12965,1.2965
20,23,Win,11667,1.1667
20,24,Win,10310,1.031
20,25,Win,8590,0.859
20,26,Win,7159,0.7159000000000001
21,4,Push,254,0.0254
21,5,Push,547,0.0547
21,6,Push,857,0.0857
21,7,Push,1109,0.1109
21,8,Push,1377,0.1377
21,9,Push,1764,0.1764
21,10,Push,1940,0.194
21,11,Push,2251,0.2251
21,12,Push,4502,0.4502
21,13,Push,4474,0.44739999999999996
21,14,Push,4268,0.4268
21,15,Push,3984,0.3984
21,16,Push,3705,0.3705
21,17,Push,3344,0.33440000000000003
21,17,Win,10227,1.0227
21,18,Push,3015,0.3015
21,18,Win,10432,1.0432000000000001
21,19,Push,2850,0.28500000000000003
21,19,Win,9754,0.9754
21,20,Push,4982,0.49820000000000003
21,20,Win,13121,1.3121
21,21,Push,7539,0.7539
21,22,Win,5272,0.5272
21,23,Win,4724,0.4724
21,24,Win,4170,0.41700000000000004
21,25,Win,3454,0.3454
21,26,Win,2810,0.281
22,17,Loss,10537,1.0536999999999999
22,18,Loss,10069,1.0069
22,19,Loss,9796,0.9795999999999999
22,20,Loss,13122,1.3122
22,21,Loss,5339,0.5339
22,22,Push,5333,0.5333
22,23,Push,4656,0.4656
22,24,Push,4239,0.42389999999999994
22,25,Push,3423,0.3423
22,26,Push,2959,0.2959
23,17,Loss,9324,0.9324000000000001
23,18,Loss,9083,0.9083000000000001
23,19,Loss,8593,0.8593
23,20,Loss,11632,1.1632
23,21,Loss,4638,0.4638
23,22,Push,4689,0.4689
23,23,Push,4218,0.42180000000000006
23,24,Push,3563,0.3563
23,25,Push,3119,0.31189999999999996
23,26,Push,2633,0.2633
24,17,Loss,8147,0.8147
24,18,Loss,7856,0.7856
24,19,Loss,7749,0.7749
24,20,Loss,10273,1.0272999999999999
24,21,Loss,4064,0.4064
24,22,Push,4122,0.41219999999999996
24,23,Push,3643,0.3643
24,24,Push,3116,0.3116
24,25,Push,2723,0.27230000000000004
24,26,Push,2189,0.21889999999999998
25,17,Loss,6993,0.6993
25,18,Loss,6779,0.6779000000000001
25,19,Loss,6489,0.6489
25,20,Loss,8627,0.8626999999999999
25,21,Loss,3400,0.33999999999999997
25,22,Push,3447,0.3447
25,23,Push,3166,0.3166
25,24,Push,2646,0.2646
25,25,Push,2197,0.2197
25,26,Push,1884,0.1884
26,17,Loss,5644,0.5644
26,18,Loss,5637,0.5637
26,19,Loss,5258,0.5257999999999999
26,20,Loss,7077,0.7077
26,21,Loss,2914,0.2914
26,22,Push,2854,0.28540000000000004
26,23,Push,2544,0.25439999999999996
26,24,Push,2201,0.2201
26,25,Push,1913,0.1913
26,26,Push,1455,0.1455
