Player\Dealer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,198,184,249,174,147,95,79,57,61
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,165,182,282,170,95,87,86,70,62
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,179,173,205,158,85,84,84,59,56
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,249,244,327,226,126,112,100,80,68
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,152,161,197,156,77,78,68,48,44
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,113,113,148,82,57,46,38,37,30
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,86,85,110,86,50,45,35,32,27
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,85,77,94,73,47,38,44,25,21
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,70,69,99,60,40,27,29,22,26
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,62,56,75,50,34,22,25,25,15
