player_total,dealer_total,result,count,percentage
11,21,Win,1,1.0
14,21,Win,2,2.0
15,21,Win,1,1.0
17,17,Push,5,5.0
17,18,Win,6,6.0
17,19,Win,1,1.0
17,20,Win,1,1.0
17,21,Win,1,1.0
17,22,Loss,1,1.0
17,24,Loss,2,2.0
17,25,Loss,1,1.0
18,17,Loss,1,1.0
18,18,Push,1,1.0
18,19,Win,1,1.0
18,20,Win,3,3.0
18,21,Win,2,2.0
18,22,Loss,2,2.0
18,23,Loss,1,1.0
18,25,Loss,1,1.0
19,17,Loss,1,1.0
19,18,Loss,1,1.0
19,19,Push,1,1.0
19,20,Win,1,1.0
19,21,Win,1,1.0
19,23,Loss,1,1.0
19,24,Loss,1,1.0
19,25,Loss,2,2.0
20,17,Loss,4,4.0
20,18,Loss,5,5.0
20,19,Loss,3,3.0
20,20,Push,3,3.0
20,21,Win,3,3.0
20,22,Loss,3,3.0
20,23,Loss,1,1.0
20,24,Loss,1,1.0
20,25,Loss,2,2.0
20,26,Loss,1,1.0
21,12,Loss,1,1.0
21,13,Loss,1,1.0
21,14,Loss,1,1.0
21,16,Loss,1,1.0
21,17,Loss,1,1.0
21,18,Loss,2,2.0
21,20,Loss,1,1.0
22,17,Win,1,1.0
22,18,Win,1,1.0
22,21,Win,2,2.0
22,22,Push,1,1.0
22,23,Push,1,1.0
23,18,Win,2,2.0
23,19,Win,1,1.0
23,20,Win,1,1.0
23,23,Push,1,1.0
24,17,Win,1,1.0
24,19,Win,1,1.0
24,20,Win,1,1.0
24,23,Push,2,2.0
25,18,Win,1,1.0
25,25,Push,1,1.0
25,26,Push,1,1.0
26,18,Win,1,1.0
26,21,Win,2,2.0
26,23,Push,1,1.0
