player_total,dealer_total,result,count,percentage
4,21,Win,2,0.02
5,21,Win,1,0.01
6,21,Win,9,0.09
7,21,Win,11,0.11
8,21,Win,12,0.12
9,21,Win,22,0.22
10,21,Win,15,0.15
11,21,Win,21,0.21
12,21,Win,41,0.41000000000000003
13,21,Win,43,0.43
14,21,Win,41,0.41000000000000003
15,21,Win,37,0.37
16,21,Win,50,0.5
17,17,Push,212,2.12
17,18,Win,215,2.15
17,19,Win,185,1.8499999999999999
17,20,Win,274,2.74
17,21,Win,173,1.73
17,22,Loss,108,1.08
17,23,Loss,105,1.05
17,24,Loss,77,0.77
17,25,Loss,67,0.67
17,26,Loss,56,0.5599999999999999
18,17,Loss,206,2.06
18,18,Push,201,2.01
18,19,Win,208,2.08
18,20,Win,256,2.56
18,21,Win,142,1.4200000000000002
18,22,Loss,107,1.0699999999999998
18,23,Loss,86,0.86
18,24,Loss,82,0.8200000000000001
18,25,Loss,63,0.63
18,26,Loss,59,0.59
19,17,Loss,199,1.9900000000000002
19,18,Loss,191,1.91
19,19,Push,156,1.5599999999999998
19,20,Win,219,2.19
19,21,Win,116,1.16
19,22,Loss,104,1.04
19,23,Loss,93,0.9299999999999999
19,24,Loss,85,0.8500000000000001
19,25,Loss,72,0.72
19,26,Loss,51,0.51
20,17,Loss,261,2.6100000000000003
20,18,Loss,265,2.65
20,19,Loss,233,2.33
20,20,Push,315,3.15
20,21,Win,197,1.97
20,22,Loss,137,1.37
20,23,Loss,113,1.13
20,24,Loss,102,1.02
20,25,Loss,83,0.83
20,26,Loss,67,0.67
21,4,Loss,3,0.03
21,5,Loss,4,0.04
21,6,Loss,4,0.04
21,7,Loss,12,0.12
21,8,Loss,11,0.11
21,9,Loss,19,0.19
21,10,Loss,21,0.21
21,11,Loss,24,0.24
21,12,Loss,50,0.5
21,13,Loss,43,0.43
21,14,Loss,32,0.32
21,15,Loss,39,0.38999999999999996
21,16,Loss,40,0.4
21,17,Loss,130,1.3
21,18,Loss,121,1.21
21,19,Loss,114,1.1400000000000001
21,20,Loss,177,1.77
21,21,Push,76,0.76
21,22,Loss,42,0.42
21,23,Loss,46,0.45999999999999996
21,24,Loss,50,0.5
21,25,Loss,34,0.33999999999999997
21,26,Loss,31,0.31
22,17,Win,93,0.9299999999999999
22,18,Win,87,0.8699999999999999
22,19,Win,97,0.97
22,20,Win,145,1.4500000000000002
22,21,Win,41,0.41000000000000003
22,22,Push,53,0.53
22,23,Push,46,0.45999999999999996
22,24,Push,44,0.44
22,25,Push,42,0.42
22,26,Push,32,0.32
23,17,Win,99,0.9900000000000001
23,18,Win,91,0.91
23,19,Win,81,0.8099999999999999
23,20,Win,119,1.1900000000000002
23,21,Win,36,0.36
23,22,Push,51,0.51
23,23,Push,47,0.47000000000000003
23,24,Push,33,0.33
23,25,Push,32,0.32
23,26,Push,33,0.33
24,17,Win,80,0.8
24,18,Win,68,0.6799999999999999
24,19,Win,72,0.72
24,20,Win,106,1.06
24,21,Win,31,0.31
24,22,Push,50,0.5
24,23,Push,47,0.47000000000000003
24,24,Push,22,0.22
24,25,Push,20,0.2
24,26,Push,23,0.22999999999999998
25,17,Win,72,0.72
25,18,Win,63,0.63
25,19,Win,56,0.5599999999999999
25,20,Win,99,0.9900000000000001
25,21,Win,28,0.27999999999999997
25,22,Push,40,0.4
25,23,Push,41,0.41000000000000003
25,24,Push,21,0.21
25,25,Push,21,0.21
25,26,Push,13,0.13
26,17,Win,40,0.4
26,18,Win,59,0.59
26,19,Win,43,0.43
26,20,Win,71,0.7100000000000001
26,21,Win,24,0.24
26,22,Push,33,0.33
26,23,Push,22,0.22
26,24,Push,20,0.2
26,25,Push,25,0.25
26,26,Push,19,0.19
