Player\Dealer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,49,58,46,55,49,38,39,21,28
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,40,59,47,36,39,43,29,29,24
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,46,52,58,41,45,36,24,29,25
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,52,47,45,37,36,43,33,15,20
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,31,28,35,31,32,18,25,20,19
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,205,157,243,163,91,87,73,54,55
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,189,137,208,160,77,95,52,57,50
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,187,157,205,148,91,71,47,56,36
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,215,192,295,200,112,95,80,74,61
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,137,152,217,128,80,56,51,47,39
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,71,54,119,48,23,23,25,18,15
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,64,49,98,57,24,20,14,10,16
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,53,63,75,39,15,18,15,12,8
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,44,44,76,31,14,14,15,13,11
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,35,37,57,27,17,12,10,13,11
