Player\Dealer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1077,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1393,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1709,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2158,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4546,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4408,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4311,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3913,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3678,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21177,20236,19362,26151,13829,10753,9268,8115,6879,5740
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20281,19473,18588,25160,13298,10155,9125,7717,6795,5611
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19375,18514,17692,24286,12363,9808,8507,7551,6413,5208
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26526,24989,23838,32672,18035,13065,11742,10163,8644,7031
21,0,0,0,0,297,566,853,1037,1390,1691,2007,2290,4493,4647,4088,3910,3633,14056,13226,12377,18220,7527,5243,4601,4067,3611,2845
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10319,9996,9761,13016,5345,5241,4654,4053,3564,2916
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9538,9037,8771,11460,4786,4631,4308,3735,3132,2557
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8284,7731,7638,10101,4087,4069,3732,3139,2713,2217
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6831,6787,6380,8562,3574,3517,3170,2696,2322,1932
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5829,5521,5315,7244,2912,2914,2645,2219,1864,1544
