Player\Dealer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,204,186,258,123,106,96,90,84,65
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,220,168,245,130,98,105,75,60,60
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,174,190,245,125,92,108,88,74,48
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,260,241,305,177,133,115,103,103,74
21,0,0,0,0,2,4,11,10,15,14,22,24,41,40,37,37,32,136,141,124,184,72,47,39,33,43,25
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,110,87,130,55,49,50,31,29,24
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,89,109,131,41,47,51,23,31,38
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,77,76,106,36,34,31,37,19,21
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,67,63,104,25,30,36,27,18,14
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,64,51,59,41,27,24,21,18,18
