Player\Dealer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2126,2060,1988,2632,1397,1050,902,871,702,614
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,1948,1897,2498,1363,1019,925,748,674,585
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,1779,1725,2453,1239,945,878,764,667,487
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2569,2583,2435,3310,1787,1264,1131,1005,816,757
21,0,0,0,0,24,56,98,114,126,175,237,226,454,425,431,431,407,1499,1328,1242,1819,745,528,476,411,353,288
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1094,945,971,1276,470,529,478,396,360,268
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,959,825,843,1120,482,436,415,334,301,249
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,784,745,1017,399,408,351,308,276,222
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639,693,628,869,344,375,329,251,224,194
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,542,559,739,323,278,257,213,184,171
