player_total,dealer_total,result,count,percentage
4,21,Push,282,0.028200000000000003
5,21,Push,565,0.056499999999999995
6,21,Push,840,0.084
7,21,Push,1111,0.1111
8,21,Push,1335,0.1335
9,21,Push,1620,0.16199999999999998
10,21,Push,1955,0.1955
11,21,Push,2313,0.2313
12,21,Push,4371,0.4371
13,21,Push,4567,0.4567
14,21,Push,4268,0.4268
15,21,Push,3998,0.3998
16,21,Push,3794,0.3794
17,17,Push,20950,2.095
17,18,Loss,20072,2.0072
17,19,Loss,19339,1.9339
17,20,Loss,25973,2.5973
17,21,Loss,10458,1.0458
17,21,Push,3333,0.3333
17,22,Win,10540,1.054
17,23,Win,9483,0.9483
17,24,Win,8069,0.8069
17,25,Win,7004,0.7004
17,26,Win,5731,0.5730999999999999
18,17,Win,20223,2.0223
18,18,Push,19491,1.9491
18,19,Loss,18578,1.8578000000000001
18,20,Loss,25524,2.5524
18,21,Loss,10123,1.0123
18,21,Push,3091,0.3091
18,22,Win,10199,1.0199
18,23,Win,9192,0.9192
18,24,Win,7821,0.7821
18,25,Win,6676,0.6676
18,26,Win,5481,0.5481
19,17,Win,19265,1.9265
19,18,Win,18743,1.8742999999999999
19,19,Push,17761,1.7761
19,20,Loss,23720,2.3720000000000003
19,21,Loss,9617,0.9617
19,21,Push,2908,0.2908
19,22,Win,9607,0.9606999999999999
19,23,Win,8532,0.8532
19,24,Win,7454,0.7454
19,25,Win,6445,0.6445000000000001
19,26,Win,5318,0.5317999999999999
20,17,Win,25945,2.5945
20,18,Win,25173,2.5173
20,19,Win,24137,2.4137
20,20,Push,32527,3.2527
20,21,Loss,12996,1.2996
20,21,Push,5063,0.5063
20,22,Win,12990,1.299
20,23,Win,11563,1.1563
20,24,Win,10367,1.0367
20,25,Win,8665,0.8665
20,26,Win,7111,0.7111000000000001
21,4,Push,297,0.0297
21,5,Push,559,0.055900000000000005
21,6,Push,843,0.0843
21,7,Push,1105,0.11050000000000001
21,8,Push,1410,0.14100000000000001
21,9,Push,1640,0.164
21,10,Push,1976,0.1976
21,11,Push,2286,0.22859999999999997
21,12,Push,4552,0.45519999999999994
21,13,Push,4480,0.44799999999999995
21,14,Push,4254,0.4254
21,15,Push,3856,0.3856
21,16,Push,3634,0.3634
21,17,Push,3418,0.3418
21,17,Win,10353,1.0352999999999999
21,18,Push,3139,0.3139
21,18,Win,10095,1.0095
21,19,Push,2922,0.2922
21,19,Win,9774,0.9773999999999999
21,20,Push,4922,0.4922
21,20,Win,13132,1.3132
21,21,Push,7534,0.7534
21,22,Win,5320,0.532
21,23,Win,4677,0.46769999999999995
21,24,Win,4097,0.4097
21,25,Win,3529,0.3529
21,26,Win,2886,0.2886
22,17,Loss,10657,1.0657
22,18,Loss,10070,1.0070000000000001
22,19,Loss,9734,0.9733999999999999
22,20,Loss,13198,1.3197999999999999
22,21,Loss,5234,0.5234
22,22,Push,5360,0.536
22,23,Push,4688,0.46880000000000005
22,24,Push,4161,0.41609999999999997
22,25,Push,3420,0.34199999999999997
22,26,Push,2893,0.2893
23,17,Loss,9396,0.9396
23,18,Loss,9105,0.9105
23,19,Loss,8549,0.8548999999999999
23,20,Loss,11542,1.1542000000000001
23,21,Loss,4695,0.46950000000000003
23,22,Push,4863,0.4863
23,23,Push,4289,0.4289
23,24,Push,3640,0.364
23,25,Push,3094,0.3094
23,26,Push,2541,0.2541
24,17,Loss,8250,0.8250000000000001
24,18,Loss,7974,0.7974
24,19,Loss,7604,0.7604
24,20,Loss,10255,1.0255
24,21,Loss,4279,0.4279
24,22,Push,4138,0.4138
24,23,Push,3661,0.36610000000000004
24,24,Push,3195,0.3195
24,25,Push,2760,0.27599999999999997
24,26,Push,2185,0.2185
25,17,Loss,7082,0.7081999999999999
25,18,Loss,6725,0.6725
25,19,Loss,6495,0.6495
25,20,Loss,8525,0.8524999999999999
25,21,Loss,3551,0.35509999999999997
25,22,Push,3411,0.3411
25,23,Push,3115,0.3115
25,24,Push,2787,0.2787
25,25,Push,2308,0.2308
25,26,Push,1916,0.1916
26,17,Loss,5697,0.5697
26,18,Loss,5589,0.5589000000000001
26,19,Loss,5194,0.5194
26,20,Loss,7143,0.7143
26,21,Loss,2886,0.2886
26,22,Push,2787,0.2787
26,23,Push,2538,0.25379999999999997
26,24,Push,2292,0.22920000000000001
26,25,Push,1949,0.1949
26,26,Push,1613,0.1613
