Player\Dealer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1651,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1936,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2303,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5997,5524,5268,5126,9262,4609,3983,3448,2821,2206
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5691,5275,4933,4796,9179,4387,3830,3323,2741,2185
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5365,4862,4782,4631,8592,4102,3632,3145,2708,2018
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5254,4821,4531,4336,8075,3951,3416,2889,2511,1956
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4829,4393,4294,4141,7667,3755,3118,2836,2268,1851
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18511,18072,17265,24179,12004,8638,7726,6822,5711,4789
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17738,17226,16631,22966,11229,8236,7297,6462,5484,4615
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16825,16567,15730,22029,10610,7924,6918,6002,5251,4243
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23599,22982,22046,30251,16209,11178,9871,8777,7391,6146
21,0,0,0,0,296,544,778,1145,1437,1730,2005,2295,4498,4458,4243,3909,3635,11248,11075,10443,15914,5526,3435,3158,2786,2413,1919
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6730,6785,6379,9769,2162,2292,2183,1946,1629,1472
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5972,5932,5577,8696,1942,2158,1845,1752,1493,1244
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5215,5269,4932,7648,1700,1816,1669,1512,1355,1124
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4301,4416,4127,6440,1516,1549,1472,1292,1112,940
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3592,3565,3371,5390,1239,1261,1164,1003,871,781
