Player\Dealer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,175,188,224,132,125,99,64,75,51
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,197,190,253,141,112,85,76,76,56
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,173,198,253,143,105,89,80,69,64
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,250,230,315,181,142,118,93,74,88
21,0,0,0,0,3,2,6,10,7,22,21,25,47,60,49,51,35,132,114,105,178,51,54,48,27,40,30
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,101,104,141,62,42,45,39,31,39
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,77,86,122,57,44,39,35,27,20
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,77,84,88,53,51,29,38,22,31
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,70,63,87,37,42,40,23,28,18
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,47,43,63,21,27,28,22,20,12
