Player\Dealer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,211,202,267,124,107,85,79,73,69
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,193,187,259,142,119,97,81,69,53
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,179,189,216,121,101,78,81,60,63
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,260,233,305,182,135,118,91,87,61
21,0,0,0,0,3,4,8,15,7,13,14,21,44,40,44,38,35,133,134,128,189,69,49,40,39,37,27
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,97,111,110,62,55,47,42,35,28
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,80,92,102,39,47,27,40,23,30
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,75,71,105,48,47,39,35,30,17
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61,65,101,45,35,41,30,36,28
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,66,49,58,29,27,25,26,22,19
