player_total,dealer_total,result,count,percentage
5,21,Win,1,0.1
6,21,Win,2,0.2
7,21,Win,1,0.1
8,21,Win,1,0.1
9,21,Win,1,0.1
10,21,Win,3,0.3
11,21,Win,3,0.3
12,21,Win,2,0.2
13,21,Win,5,0.5
14,21,Win,4,0.4
15,21,Win,4,0.4
16,21,Win,3,0.3
17,17,Push,29,2.9000000000000004
17,18,Win,23,2.3
17,19,Win,17,1.7000000000000002
17,20,Win,23,2.3
17,21,Win,9,0.8999999999999999
17,22,Loss,11,1.0999999999999999
17,23,Loss,14,1.4000000000000001
17,24,Loss,6,0.6
17,25,Loss,11,1.0999999999999999
17,26,Loss,8,0.8
18,17,Loss,24,2.4
18,18,Push,21,2.1
18,19,Win,23,2.3
18,20,Win,30,3.0
18,21,Win,10,1.0
18,22,Loss,8,0.8
18,23,Loss,9,0.8999999999999999
18,24,Loss,6,0.6
18,25,Loss,5,0.5
18,26,Loss,3,0.3
19,17,Loss,19,1.9
19,18,Loss,16,1.6
19,19,Push,22,2.1999999999999997
19,20,Win,22,2.1999999999999997
19,21,Win,9,0.8999999999999999
19,22,Loss,6,0.6
19,23,Loss,7,0.7000000000000001
19,24,Loss,3,0.3
19,25,Loss,7,0.7000000000000001
19,26,Loss,6,0.6
20,17,Loss,37,3.6999999999999997
20,18,Loss,22,2.1999999999999997
20,19,Loss,25,2.5
20,20,Push,29,2.9000000000000004
20,21,Win,24,2.4
20,22,Loss,14,1.4000000000000001
20,23,Loss,12,1.2
20,24,Loss,12,1.2
20,25,Loss,5,0.5
20,26,Loss,7,0.7000000000000001
21,6,Loss,1,0.1
21,7,Loss,2,0.2
21,9,Loss,2,0.2
21,10,Loss,2,0.2
21,11,Loss,3,0.3
21,12,Loss,3,0.3
21,13,Loss,2,0.2
21,14,Loss,6,0.6
21,15,Loss,5,0.5
21,16,Loss,4,0.4
21,17,Loss,11,1.0999999999999999
21,18,Loss,14,1.4000000000000001
21,19,Loss,7,0.7000000000000001
21,20,Loss,18,1.7999999999999998
21,21,Push,5,0.5
21,22,Loss,7,0.7000000000000001
21,23,Loss,5,0.5
21,24,Loss,2,0.2
21,25,Loss,5,0.5
21,26,Loss,1,0.1
22,17,Win,8,0.8
22,18,Win,10,1.0
22,19,Win,12,1.2
22,20,Win,13,1.3
22,21,Win,3,0.3
22,22,Push,6,0.6
22,23,Push,5,0.5
22,24,Push,3,0.3
22,25,Push,5,0.5
22,26,Push,5,0.5
23,17,Win,8,0.8
23,18,Win,7,0.7000000000000001
23,19,Win,4,0.4
23,20,Win,10,1.0
23,21,Win,2,0.2
23,22,Push,6,0.6
23,23,Push,5,0.5
23,24,Push,3,0.3
23,25,Push,2,0.2
23,26,Push,2,0.2
24,17,Win,11,1.0999999999999999
24,18,Win,7,0.7000000000000001
24,19,Win,10,1.0
24,20,Win,11,1.0999999999999999
24,21,Win,6,0.6
24,22,Push,1,0.1
24,23,Push,2,0.2
24,24,Push,3,0.3
24,25,Push,5,0.5
24,26,Push,1,0.1
25,17,Win,15,1.5
25,18,Win,3,0.3
25,19,Win,7,0.7000000000000001
25,20,Win,13,1.3
25,21,Win,8,0.8
25,22,Push,7,0.7000000000000001
25,23,Push,2,0.2
25,24,Push,2,0.2
25,25,Push,2,0.2
25,26,Push,2,0.2
26,17,Win,11,1.0999999999999999
26,18,Win,3,0.3
26,19,Win,5,0.5
26,20,Win,4,0.4
26,21,Win,4,0.4
26,22,Push,1,0.1
26,23,Push,1,0.1
26,24,Push,1,0.1
26,25,Push,3,0.3
26,26,Push,1,0.1
