Player\Dealer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,55,51,45,84,48,39,27,22,23
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,43,42,48,87,53,42,30,30,24
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,46,46,52,85,51,34,33,24,24
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,45,42,50,72,43,31,22,21,23
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,40,37,42,83,50,20,37,24,20
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,173,169,264,117,83,72,75,63,47
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,176,169,225,142,86,73,71,64,53
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,180,162,234,99,68,57,54,56,38
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,256,237,280,176,110,89,77,81,55
21,0,0,0,0,5,7,3,12,18,12,15,27,52,40,40,34,26,114,92,80,193,60,35,27,36,20,18
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,71,76,110,17,16,25,14,22,19
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,58,54,90,19,20,15,20,16,14
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,49,42,85,20,8,22,15,15,11
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,55,37,78,16,15,13,14,10,7
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,42,31,57,12,13,17,13,6,8
