player_total,dealer_total,result,count,percentage
4,21,Win,287,0.0287
5,21,Win,582,0.0582
6,21,Win,802,0.0802
7,21,Win,1165,0.1165
8,21,Win,1430,0.14300000000000002
9,21,Win,1744,0.1744
10,21,Win,1942,0.19419999999999998
11,21,Win,2285,0.2285
12,21,Win,4501,0.4501
13,21,Win,4478,0.44780000000000003
14,21,Win,4223,0.4223
15,21,Win,3896,0.3896
16,21,Win,3619,0.3619
17,17,Push,20715,2.0715
17,18,Win,19952,1.9952
17,19,Win,19308,1.9307999999999998
17,20,Win,25943,2.5943
17,21,Win,14001,1.4001
17,22,Loss,10718,1.0718
17,23,Loss,9504,0.9504
17,24,Loss,8120,0.812
17,25,Loss,7042,0.7041999999999999
17,26,Loss,5743,0.5743
18,17,Loss,20061,2.0061
18,18,Push,19505,1.9505000000000001
18,19,Win,18784,1.8783999999999998
18,20,Win,24985,2.4985
18,21,Win,13212,1.3212
18,22,Loss,10305,1.0305
18,23,Loss,9080,0.9079999999999999
18,24,Loss,7837,0.7837000000000001
18,25,Loss,6904,0.6904
18,26,Loss,5498,0.5498000000000001
19,17,Loss,19450,1.9449999999999998
19,18,Loss,19045,1.9044999999999999
19,19,Push,17779,1.7779
19,20,Win,23934,2.3934
19,21,Win,12541,1.2541
19,22,Loss,9626,0.9625999999999999
19,23,Loss,8619,0.8619
19,24,Loss,7509,0.7509
19,25,Loss,6495,0.6495
19,26,Loss,5250,0.525
20,17,Loss,26535,2.6534999999999997
20,18,Loss,25114,2.5114
20,19,Loss,24126,2.4126000000000003
20,20,Push,32548,3.2548
20,21,Win,18080,1.8079999999999998
20,22,Loss,13215,1.3215
20,23,Loss,11672,1.1672
20,24,Loss,10339,1.0338999999999998
20,25,Loss,8762,0.8762000000000001
20,26,Loss,6997,0.6997
21,4,Loss,296,0.029599999999999998
21,5,Loss,517,0.051699999999999996
21,6,Loss,845,0.0845
21,7,Loss,1106,0.1106
21,8,Loss,1387,0.1387
21,9,Loss,1710,0.17099999999999999
21,10,Loss,1973,0.1973
21,11,Loss,2180,0.218
21,12,Loss,4400,0.44
21,13,Loss,4434,0.44339999999999996
21,14,Loss,4167,0.41669999999999996
21,15,Loss,3901,0.3901
21,16,Loss,3566,0.35660000000000003
21,17,Loss,13993,1.3993
21,18,Loss,13177,1.3176999999999999
21,19,Loss,12428,1.2428
21,20,Loss,18354,1.8354
21,21,Push,7471,0.7471
21,22,Loss,5257,0.5257000000000001
21,23,Loss,4607,0.4607
21,24,Loss,4105,0.41050000000000003
21,25,Loss,3449,0.3449
21,26,Loss,2945,0.29450000000000004
22,17,Win,10548,1.0548
22,18,Win,10079,1.0079
22,19,Win,9774,0.9773999999999999
22,20,Win,13065,1.3065
22,21,Win,5245,0.5245
22,22,Push,5345,0.5345
22,23,Push,4777,0.4777
22,24,Push,4147,0.41469999999999996
22,25,Push,3496,0.3496
22,26,Push,2879,0.2879
23,17,Win,9443,0.9443
23,18,Win,8968,0.8968
23,19,Win,8505,0.8505
23,20,Win,11637,1.1637
23,21,Win,4724,0.4724
23,22,Push,4716,0.47159999999999996
23,23,Push,4280,0.428
23,24,Push,3689,0.3689
23,25,Push,3134,0.3134
23,26,Push,2538,0.25379999999999997
24,17,Win,8100,0.8099999999999999
24,18,Win,7842,0.7842
24,19,Win,7610,0.761
24,20,Win,10240,1.024
24,21,Win,4054,0.40540000000000004
24,22,Push,4159,0.41590000000000005
24,23,Push,3544,0.3544
24,24,Push,3154,0.3154
24,25,Push,2767,0.2767
24,26,Push,2199,0.2199
25,17,Win,6958,0.6958
25,18,Win,6713,0.6713
25,19,Win,6448,0.6447999999999999
25,20,Win,8812,0.8812
25,21,Win,3480,0.348
25,22,Push,3485,0.3485
25,23,Push,3104,0.3104
25,24,Push,2801,0.2801
25,25,Push,2322,0.2322
25,26,Push,1910,0.191
26,17,Win,5609,0.5609000000000001
26,18,Win,5483,0.5483
26,19,Win,5154,0.5154
26,20,Win,7086,0.7086
26,21,Win,2886,0.2886
26,22,Push,2873,0.2873
26,23,Push,2550,0.255
26,24,Push,2268,0.2268
26,25,Push,1858,0.1858
26,26,Push,1467,0.1467
