player_total,dealer_total,result,count,percentage
4,21,Push,1,0.01
5,21,Push,5,0.05
6,21,Push,4,0.04
7,21,Push,20,0.2
8,21,Push,18,0.18
9,21,Push,18,0.18
10,21,Push,22,0.22
11,21,Push,17,0.16999999999999998
12,21,Push,39,0.38999999999999996
13,21,Push,50,0.5
14,21,Push,40,0.4
15,21,Push,48,0.48
16,21,Push,31,0.31
17,17,Push,203,2.03
17,18,Loss,231,2.31
17,19,Loss,209,2.09
17,20,Loss,256,2.56
17,21,Loss,96,0.96
17,21,Push,26,0.26
17,22,Win,82,0.8200000000000001
17,23,Win,91,0.91
17,24,Win,76,0.76
17,25,Win,67,0.67
17,26,Win,55,0.5499999999999999
18,17,Win,227,2.27
18,18,Push,202,2.02
18,19,Loss,177,1.77
18,20,Loss,292,2.92
18,21,Loss,108,1.08
18,21,Push,33,0.33
18,22,Win,108,1.08
18,23,Win,86,0.86
18,24,Win,71,0.7100000000000001
18,25,Win,63,0.63
18,26,Win,46,0.45999999999999996
19,17,Win,202,2.02
19,18,Win,169,1.69
19,19,Push,205,2.0500000000000003
19,20,Loss,239,2.39
19,21,Loss,92,0.9199999999999999
19,21,Push,29,0.29
19,22,Win,93,0.9299999999999999
19,23,Win,99,0.9900000000000001
19,24,Win,88,0.88
19,25,Win,75,0.75
19,26,Win,50,0.5
20,17,Win,278,2.78
20,18,Win,241,2.41
20,19,Win,223,2.23
20,20,Push,306,3.06
20,21,Loss,130,1.3
20,21,Push,64,0.64
20,22,Win,160,1.6
20,23,Win,124,1.24
20,24,Win,119,1.1900000000000002
20,25,Win,106,1.06
20,26,Win,50,0.5
21,4,Push,2,0.02
21,5,Push,3,0.03
21,6,Push,8,0.08
21,7,Push,5,0.05
21,8,Push,16,0.16
21,9,Push,18,0.18
21,10,Push,17,0.16999999999999998
21,11,Push,28,0.27999999999999997
21,12,Push,38,0.38
21,13,Push,49,0.49
21,14,Push,40,0.4
21,15,Push,31,0.31
21,16,Push,44,0.44
21,17,Push,30,0.3
21,17,Win,104,1.04
21,18,Push,29,0.29
21,18,Win,92,0.9199999999999999
21,19,Push,29,0.29
21,19,Win,92,0.9199999999999999
21,20,Push,58,0.58
21,20,Win,123,1.23
21,21,Push,79,0.79
21,22,Win,40,0.4
21,23,Win,34,0.33999999999999997
21,24,Win,42,0.42
21,25,Win,33,0.33
21,26,Win,30,0.3
22,17,Loss,96,0.96
22,18,Loss,113,1.13
22,19,Loss,110,1.0999999999999999
22,20,Loss,118,1.18
22,21,Loss,59,0.59
22,22,Push,59,0.59
22,23,Push,48,0.48
22,24,Push,29,0.29
22,25,Push,37,0.37
22,26,Push,24,0.24
23,17,Loss,78,0.7799999999999999
23,18,Loss,99,0.9900000000000001
23,19,Loss,90,0.8999999999999999
23,20,Loss,104,1.04
23,21,Loss,44,0.44
23,22,Push,45,0.44999999999999996
23,23,Push,50,0.5
23,24,Push,33,0.33
23,25,Push,33,0.33
23,26,Push,22,0.22
24,17,Loss,85,0.8500000000000001
24,18,Loss,61,0.61
24,19,Loss,80,0.8
24,20,Loss,109,1.09
24,21,Loss,43,0.43
24,22,Push,28,0.27999999999999997
24,23,Push,34,0.33999999999999997
24,24,Push,33,0.33
24,25,Push,28,0.27999999999999997
24,26,Push,15,0.15
25,17,Loss,76,0.76
25,18,Loss,70,0.7000000000000001
25,19,Loss,65,0.65
25,20,Loss,96,0.96
25,21,Loss,34,0.33999999999999997
25,22,Push,33,0.33
25,23,Push,22,0.22
25,24,Push,36,0.36
25,25,Push,16,0.16
25,26,Push,18,0.18
26,17,Loss,54,0.54
26,18,Loss,54,0.54
26,19,Loss,43,0.43
26,20,Loss,66,0.66
26,21,Loss,36,0.36
26,22,Push,31,0.31
26,23,Push,21,0.21
26,24,Push,20,0.2
26,25,Push,18,0.18
26,26,Push,10,0.1
