player_total,dealer_total,result,count,percentage
4,21,Loss,6,0.06
5,21,Loss,7,0.06999999999999999
6,21,Loss,6,0.06
7,21,Loss,9,0.09
8,21,Loss,23,0.22999999999999998
9,21,Loss,16,0.16
10,21,Loss,20,0.2
11,21,Loss,27,0.27
12,21,Loss,45,0.44999999999999996
13,21,Loss,46,0.45999999999999996
14,21,Loss,41,0.41000000000000003
15,21,Loss,40,0.4
16,21,Loss,42,0.42
17,17,Push,215,2.15
17,18,Loss,192,1.92
17,19,Loss,215,2.15
17,20,Loss,240,2.4
17,21,Loss,116,1.16
17,22,Win,96,0.96
17,23,Win,88,0.88
17,24,Win,88,0.88
17,25,Win,81,0.8099999999999999
17,26,Win,61,0.61
18,17,Win,208,2.08
18,18,Push,194,1.94
18,19,Loss,202,2.02
18,20,Loss,229,2.29
18,21,Loss,120,1.2
18,22,Win,111,1.11
18,23,Win,91,0.91
18,24,Win,86,0.86
18,25,Win,57,0.5700000000000001
18,26,Win,51,0.51
19,17,Win,203,2.03
19,18,Win,191,1.91
19,19,Push,183,1.83
19,20,Loss,230,2.3
19,21,Loss,126,1.26
19,22,Win,103,1.03
19,23,Win,83,0.83
19,24,Win,76,0.76
19,25,Win,72,0.72
19,26,Win,43,0.43
20,17,Win,281,2.81
20,18,Win,240,2.4
20,19,Win,239,2.39
20,20,Push,318,3.18
20,21,Loss,182,1.82
20,22,Win,145,1.4500000000000002
20,23,Win,102,1.02
20,24,Win,100,1.0
20,25,Win,84,0.84
20,26,Win,72,0.72
21,4,Win,2,0.02
21,5,Win,8,0.08
21,6,Win,4,0.04
21,7,Win,6,0.06
21,8,Win,16,0.16
21,9,Win,17,0.16999999999999998
21,10,Win,14,0.13999999999999999
21,11,Win,28,0.27999999999999997
21,12,Win,41,0.41000000000000003
21,13,Win,45,0.44999999999999996
21,14,Win,47,0.47000000000000003
21,15,Win,38,0.38
21,16,Win,47,0.47000000000000003
21,17,Win,133,1.3299999999999998
21,18,Win,144,1.44
21,19,Win,130,1.3
21,20,Win,180,1.7999999999999998
21,21,Push,72,0.72
21,22,Win,60,0.6
21,23,Win,40,0.4
21,24,Win,40,0.4
21,25,Win,33,0.33
21,26,Win,20,0.2
22,17,Loss,122,1.22
22,18,Loss,97,0.97
22,19,Loss,93,0.9299999999999999
22,20,Loss,132,1.32
22,21,Loss,65,0.65
22,22,Push,53,0.53
22,23,Push,45,0.44999999999999996
22,24,Push,37,0.37
22,25,Push,38,0.38
22,26,Push,34,0.33999999999999997
23,17,Loss,90,0.8999999999999999
23,18,Loss,110,1.0999999999999999
23,19,Loss,91,0.91
23,20,Loss,109,1.09
23,21,Loss,42,0.42
23,22,Push,50,0.5
23,23,Push,38,0.38
23,24,Push,40,0.4
23,25,Push,34,0.33999999999999997
23,26,Push,29,0.29
24,17,Loss,72,0.72
24,18,Loss,84,0.84
24,19,Loss,64,0.64
24,20,Loss,92,0.9199999999999999
24,21,Loss,32,0.32
24,22,Push,38,0.38
24,23,Push,32,0.32
24,24,Push,30,0.3
24,25,Push,25,0.25
24,26,Push,28,0.27999999999999997
25,17,Loss,72,0.72
25,18,Loss,83,0.83
25,19,Loss,74,0.74
25,20,Loss,93,0.9299999999999999
25,21,Loss,34,0.33999999999999997
25,22,Push,34,0.33999999999999997
25,23,Push,40,0.4
25,24,Push,18,0.18
25,25,Push,26,0.26
25,26,Push,16,0.16
26,17,Loss,61,0.61
26,18,Loss,50,0.5
26,19,Loss,50,0.5
26,20,Loss,75,0.75
26,21,Loss,29,0.29
26,22,Push,22,0.22
26,23,Push,15,0.15
26,24,Push,21,0.21
26,25,Push,13,0.13
26,26,Push,21,0.21
