Player\Dealer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,200,195,241,132,110,99,74,65,56
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,179,184,247,121,92,90,65,60,56
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,205,183,238,127,106,80,68,60,67
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,277,230,341,188,159,118,107,86,74
21,0,0,0,0,5,5,7,13,13,23,20,19,60,47,45,37,39,132,144,128,190,86,47,51,39,35,32
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,100,90,133,46,43,52,37,40,29
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,97,92,125,31,46,55,45,36,28
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,68,76,94,39,43,46,31,20,25
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,64,56,86,28,27,26,16,19,22
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,50,51,66,39,28,24,17,19,9
