player_total,dealer_total,result,count,percentage
4,21,Win,261,0.0261
5,21,Win,572,0.0572
6,21,Win,831,0.08310000000000001
7,21,Win,1053,0.10529999999999999
8,21,Win,1376,0.1376
9,21,Win,1654,0.16540000000000002
10,21,Win,1980,0.198
11,21,Win,2325,0.23249999999999998
12,21,Win,4484,0.4484
13,21,Win,4427,0.44270000000000004
14,21,Win,4203,0.4203
15,21,Win,3886,0.3886
16,21,Win,3677,0.3677
17,17,Push,21187,2.1187
17,18,Win,20165,2.0164999999999997
17,19,Win,19405,1.9405
17,20,Win,25997,2.5997
17,21,Win,13861,1.3861
17,22,Loss,10527,1.0527
17,23,Loss,9288,0.9288
17,24,Loss,8199,0.8199
17,25,Loss,7013,0.7013
17,26,Loss,5719,0.5719
18,17,Loss,20233,2.0233
18,18,Push,19694,1.9694
18,19,Win,18770,1.8769999999999998
18,20,Win,24990,2.4989999999999997
18,21,Win,13390,1.3390000000000002
18,22,Loss,10112,1.0111999999999999
18,23,Loss,9109,0.9109
18,24,Loss,7902,0.7901999999999999
18,25,Loss,6666,0.6666
18,26,Loss,5441,0.5440999999999999
19,17,Loss,19361,1.9361
19,18,Loss,18919,1.8919
19,19,Push,17598,1.7597999999999998
19,20,Win,23700,2.37
19,21,Win,12678,1.2678
19,22,Loss,9705,0.9705
19,23,Loss,8590,0.859
19,24,Loss,7430,0.743
19,25,Loss,6430,0.643
19,26,Loss,5314,0.5314
20,17,Loss,26360,2.636
20,18,Loss,25279,2.5279
20,19,Loss,24107,2.4107
20,20,Push,32448,3.2447999999999997
20,21,Win,18249,1.8249000000000002
20,22,Loss,13012,1.3012
20,23,Loss,11714,1.1714
20,24,Loss,10020,1.002
20,25,Loss,8598,0.8598
20,26,Loss,7092,0.7092
21,4,Loss,314,0.0314
21,5,Loss,594,0.0594
21,6,Loss,852,0.0852
21,7,Loss,1131,0.1131
21,8,Loss,1393,0.13929999999999998
21,9,Loss,1609,0.1609
21,10,Loss,1933,0.1933
21,11,Loss,2200,0.22
21,12,Loss,4417,0.4417
21,13,Loss,4445,0.4445
21,14,Loss,4260,0.426
21,15,Loss,3932,0.3932
21,16,Loss,3673,0.3673
21,17,Loss,14030,1.403
21,18,Loss,13113,1.3113
21,19,Loss,12698,1.2697999999999998
21,20,Loss,18242,1.8242
21,21,Push,7544,0.7544000000000001
21,22,Loss,5351,0.5351
21,23,Loss,4642,0.46420000000000006
21,24,Loss,4206,0.4206
21,25,Loss,3433,0.3433
21,26,Loss,2940,0.294
22,17,Win,10751,1.0751
22,18,Win,10004,1.0004000000000002
22,19,Win,9686,0.9686
22,20,Win,13231,1.3231
22,21,Win,5343,0.5343
22,22,Push,5223,0.5223
22,23,Push,4635,0.4635
22,24,Push,4217,0.4217
22,25,Push,3464,0.3464
22,26,Push,2907,0.29069999999999996
23,17,Win,9253,0.9253000000000001
23,18,Win,8978,0.8977999999999999
23,19,Win,8528,0.8528000000000001
23,20,Win,11876,1.1876
23,21,Win,4639,0.4639
23,22,Push,4718,0.4718
23,23,Push,4251,0.4251
23,24,Push,3820,0.382
23,25,Push,3171,0.31710000000000005
23,26,Push,2569,0.2569
24,17,Win,8187,0.8187
24,18,Win,7765,0.7765
24,19,Win,7727,0.7727
24,20,Win,10267,1.0267
24,21,Win,4138,0.4138
24,22,Push,4093,0.40930000000000005
24,23,Push,3613,0.3613
24,24,Push,3222,0.3222
24,25,Push,2671,0.2671
24,26,Push,2271,0.2271
25,17,Win,6939,0.6939
25,18,Win,6652,0.6652
25,19,Win,6477,0.6477
25,20,Win,8481,0.8481000000000001
25,21,Win,3375,0.3375
25,22,Push,3524,0.3524
25,23,Push,3108,0.3108
25,24,Push,2700,0.27
25,25,Push,2223,0.22230000000000003
25,26,Push,1912,0.1912
26,17,Win,5594,0.5594
26,18,Win,5521,0.5521
26,19,Win,5303,0.5303
26,20,Win,7198,0.7198
26,21,Win,2747,0.2747
26,22,Push,2865,0.2865
26,23,Push,2546,0.2546
26,24,Push,2257,0.22569999999999998
26,25,Push,1866,0.18660000000000002
26,26,Push,1541,0.15410000000000001
