player_total,dealer_total,result,count,percentage
4,21,Win,24,0.024
5,21,Win,68,0.068
6,21,Win,95,0.095
7,21,Win,127,0.127
8,21,Win,135,0.135
9,21,Win,168,0.168
10,21,Win,184,0.184
11,21,Win,241,0.241
12,21,Win,460,0.45999999999999996
13,21,Win,428,0.428
14,21,Win,421,0.42100000000000004
15,21,Win,375,0.375
16,21,Win,353,0.35300000000000004
17,17,Push,2134,2.1340000000000003
17,18,Win,2010,2.01
17,19,Win,1938,1.9380000000000002
17,20,Win,2606,2.606
17,21,Win,1406,1.406
17,22,Loss,1124,1.124
17,23,Loss,916,0.9159999999999999
17,24,Loss,818,0.818
17,25,Loss,679,0.679
17,26,Loss,584,0.584
18,17,Loss,2036,2.036
18,18,Push,2022,2.022
18,19,Win,1804,1.804
18,20,Win,2575,2.5749999999999997
18,21,Win,1326,1.3259999999999998
18,22,Loss,1009,1.009
18,23,Loss,872,0.872
18,24,Loss,787,0.787
18,25,Loss,651,0.651
18,26,Loss,526,0.526
19,17,Loss,1947,1.947
19,18,Loss,1899,1.899
19,19,Push,1770,1.77
19,20,Win,2473,2.473
19,21,Win,1239,1.239
19,22,Loss,929,0.9289999999999999
19,23,Loss,842,0.8420000000000001
19,24,Loss,760,0.76
19,25,Loss,607,0.607
19,26,Loss,514,0.514
20,17,Loss,2634,2.634
20,18,Loss,2478,2.478
20,19,Loss,2345,2.3449999999999998
20,20,Push,3238,3.238
20,21,Win,1807,1.807
20,22,Loss,1285,1.2850000000000001
20,23,Loss,1207,1.207
20,24,Loss,997,0.997
20,25,Loss,875,0.8750000000000001
20,26,Loss,739,0.739
21,4,Loss,25,0.025
21,5,Loss,54,0.054
21,6,Loss,71,0.07100000000000001
21,7,Loss,130,0.13
21,8,Loss,132,0.132
21,9,Loss,175,0.17500000000000002
21,10,Loss,190,0.19
21,11,Loss,217,0.217
21,12,Loss,457,0.457
21,13,Loss,424,0.424
21,14,Loss,435,0.43499999999999994
21,15,Loss,406,0.406
21,16,Loss,364,0.364
21,17,Loss,1417,1.417
21,18,Loss,1324,1.324
21,19,Loss,1263,1.2630000000000001
21,20,Loss,1802,1.802
21,21,Push,738,0.738
21,22,Loss,566,0.5660000000000001
21,23,Loss,486,0.486
21,24,Loss,376,0.376
21,25,Loss,380,0.38
21,26,Loss,294,0.294
22,17,Win,1042,1.042
22,18,Win,987,0.987
22,19,Win,1009,1.009
22,20,Win,1291,1.291
22,21,Win,541,0.541
22,22,Push,504,0.504
22,23,Push,485,0.485
22,24,Push,420,0.42
22,25,Push,381,0.381
22,26,Push,286,0.28600000000000003
23,17,Win,924,0.924
23,18,Win,848,0.848
23,19,Win,871,0.8710000000000001
23,20,Win,1133,1.133
23,21,Win,443,0.443
23,22,Push,469,0.469
23,23,Push,463,0.46299999999999997
23,24,Push,364,0.364
23,25,Push,339,0.33899999999999997
23,26,Push,241,0.241
24,17,Win,830,0.83
24,18,Win,819,0.819
24,19,Win,727,0.7270000000000001
24,20,Win,1026,1.026
24,21,Win,407,0.407
24,22,Push,422,0.422
24,23,Push,353,0.35300000000000004
24,24,Push,347,0.347
24,25,Push,279,0.27899999999999997
24,26,Push,235,0.23500000000000001
25,17,Win,730,0.73
25,18,Win,699,0.699
25,19,Win,635,0.635
25,20,Win,873,0.873
25,21,Win,374,0.374
25,22,Push,335,0.335
25,23,Push,284,0.28400000000000003
25,24,Push,271,0.271
25,25,Push,236,0.23600000000000002
25,26,Push,158,0.158
26,17,Win,554,0.5539999999999999
26,18,Win,539,0.539
26,19,Win,486,0.486
26,20,Win,728,0.728
26,21,Win,270,0.27
26,22,Push,290,0.29
26,23,Push,247,0.247
26,24,Push,224,0.22399999999999998
26,25,Push,202,0.202
26,26,Push,166,0.166
