player_total,dealer_total,result,count,percentage
5,21,Win,5,0.05
6,21,Win,8,0.08
7,21,Win,8,0.08
8,21,Win,16,0.16
9,21,Win,18,0.18
10,21,Win,28,0.27999999999999997
11,21,Win,19,0.19
12,21,Win,34,0.33999999999999997
13,21,Win,46,0.45999999999999996
14,21,Win,41,0.41000000000000003
15,21,Win,43,0.43
16,21,Win,33,0.33
17,17,Push,187,1.87
17,18,Win,215,2.15
17,19,Win,206,2.06
17,20,Win,254,2.54
17,21,Win,127,1.27
17,22,Loss,117,1.17
17,23,Loss,74,0.74
17,24,Loss,82,0.8200000000000001
17,25,Loss,58,0.58
17,26,Loss,57,0.5700000000000001
18,17,Loss,187,1.87
18,18,Push,186,1.8599999999999999
18,19,Win,181,1.81
18,20,Win,255,2.55
18,21,Win,125,1.25
18,22,Loss,95,0.95
18,23,Loss,100,1.0
18,24,Loss,90,0.8999999999999999
18,25,Loss,82,0.8200000000000001
18,26,Loss,70,0.7000000000000001
19,17,Loss,205,2.0500000000000003
19,18,Loss,191,1.91
19,19,Push,188,1.8800000000000001
19,20,Win,214,2.1399999999999997
19,21,Win,111,1.11
19,22,Loss,118,1.18
19,23,Loss,88,0.88
19,24,Loss,92,0.9199999999999999
19,25,Loss,89,0.89
19,26,Loss,55,0.5499999999999999
20,17,Loss,252,2.52
20,18,Loss,254,2.54
20,19,Loss,245,2.45
20,20,Push,283,2.83
20,21,Win,191,1.91
20,22,Loss,118,1.18
20,23,Loss,133,1.3299999999999998
20,24,Loss,90,0.8999999999999999
20,25,Loss,72,0.72
20,26,Loss,58,0.58
21,4,Loss,4,0.04
21,5,Loss,6,0.06
21,6,Loss,11,0.11
21,7,Loss,10,0.1
21,8,Loss,20,0.2
21,9,Loss,14,0.13999999999999999
21,10,Loss,14,0.13999999999999999
21,11,Loss,24,0.24
21,12,Loss,54,0.54
21,13,Loss,55,0.5499999999999999
21,14,Loss,32,0.32
21,15,Loss,40,0.4
21,16,Loss,32,0.32
21,17,Loss,139,1.39
21,18,Loss,150,1.5
21,19,Loss,140,1.4000000000000001
21,20,Loss,171,1.71
21,21,Push,76,0.76
21,22,Loss,57,0.5700000000000001
21,23,Loss,44,0.44
21,24,Loss,31,0.31
21,25,Loss,35,0.35000000000000003
21,26,Loss,29,0.29
22,17,Win,114,1.1400000000000001
22,18,Win,106,1.06
22,19,Win,93,0.9299999999999999
22,20,Win,135,1.35
22,21,Win,57,0.5700000000000001
22,22,Push,50,0.5
22,23,Push,49,0.49
22,24,Push,28,0.27999999999999997
22,25,Push,34,0.33999999999999997
22,26,Push,27,0.27
23,17,Win,91,0.91
23,18,Win,99,0.9900000000000001
23,19,Win,103,1.03
23,20,Win,142,1.4200000000000002
23,21,Win,47,0.47000000000000003
23,22,Push,45,0.44999999999999996
23,23,Push,41,0.41000000000000003
23,24,Push,38,0.38
23,25,Push,39,0.38999999999999996
23,26,Push,20,0.2
24,17,Win,69,0.69
24,18,Win,77,0.77
24,19,Win,69,0.69
24,20,Win,103,1.03
24,21,Win,48,0.48
24,22,Push,48,0.48
24,23,Push,37,0.37
24,24,Push,26,0.26
24,25,Push,29,0.29
24,26,Push,23,0.22999999999999998
25,17,Win,62,0.62
25,18,Win,88,0.88
25,19,Win,75,0.75
25,20,Win,82,0.8200000000000001
25,21,Win,36,0.36
25,22,Push,46,0.45999999999999996
25,23,Push,30,0.3
25,24,Push,26,0.26
25,25,Push,17,0.16999999999999998
25,26,Push,21,0.21
26,17,Win,53,0.53
26,18,Win,53,0.53
26,19,Win,63,0.63
26,20,Win,56,0.5599999999999999
26,21,Win,28,0.27999999999999997
26,22,Push,24,0.24
26,23,Push,18,0.18
26,24,Push,20,0.2
26,25,Push,18,0.18
26,26,Push,15,0.15
