Player\Dealer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1744,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1942,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2285,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4501,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4478,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4223,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3896,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3619,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20715,19952,19308,25943,14001,10718,9504,8120,7042,5743
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20061,19505,18784,24985,13212,10305,9080,7837,6904,5498
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19450,19045,17779,23934,12541,9626,8619,7509,6495,5250
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26535,25114,24126,32548,18080,13215,11672,10339,8762,6997
21,0,0,0,0,296,517,845,1106,1387,1710,1973,2180,4400,4434,4167,3901,3566,13993,13177,12428,18354,7471,5257,4607,4105,3449,2945
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10548,10079,9774,13065,5245,5345,4777,4147,3496,2879
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9443,8968,8505,11637,4724,4716,4280,3689,3134,2538
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8100,7842,7610,10240,4054,4159,3544,3154,2767,2199
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6958,6713,6448,8812,3480,3485,3104,2801,2322,1910
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5609,5483,5154,7086,2886,2873,2550,2268,1858,1467
