player_total,dealer_total,result,count,percentage
17,17,Push,202,2.02
17,18,Win,180,1.7999999999999998
17,19,Win,187,1.87
17,20,Win,291,2.91
17,21,Win,164,1.6400000000000001
17,22,Loss,108,1.08
17,23,Loss,93,0.9299999999999999
17,24,Loss,80,0.8
17,25,Loss,66,0.66
17,26,Loss,64,0.64
18,17,Loss,204,2.04
18,18,Push,204,2.04
18,19,Win,176,1.76
18,20,Win,256,2.56
18,21,Win,182,1.82
18,22,Loss,131,1.31
18,23,Loss,82,0.8200000000000001
18,24,Loss,60,0.6
18,25,Loss,62,0.62
18,26,Loss,45,0.44999999999999996
19,17,Loss,206,2.06
19,18,Loss,162,1.6199999999999999
19,19,Push,195,1.95
19,20,Win,249,2.4899999999999998
19,21,Win,176,1.76
19,22,Loss,80,0.8
19,23,Loss,87,0.8699999999999999
19,24,Loss,87,0.8699999999999999
19,25,Loss,73,0.73
19,26,Loss,59,0.59
20,17,Loss,260,2.6
20,18,Loss,257,2.5700000000000003
20,19,Loss,273,2.73
20,20,Push,331,3.3099999999999996
20,21,Win,221,2.21
20,22,Loss,121,1.21
20,23,Loss,123,1.23
20,24,Loss,106,1.06
20,25,Loss,94,0.9400000000000001
20,26,Loss,79,0.79
21,17,Loss,150,1.5
21,18,Loss,160,1.6
21,19,Loss,171,1.71
21,20,Loss,200,2.0
21,21,Push,153,1.53
21,22,Loss,88,0.88
21,23,Loss,67,0.67
21,24,Loss,72,0.72
21,25,Loss,67,0.67
21,26,Loss,52,0.52
22,17,Win,101,1.01
22,18,Win,94,0.9400000000000001
22,19,Win,89,0.89
22,20,Win,149,1.49
22,21,Win,77,0.77
22,22,Push,51,0.51
22,23,Push,46,0.45999999999999996
22,24,Push,36,0.36
22,25,Push,37,0.37
22,26,Push,21,0.21
23,17,Win,105,1.05
23,18,Win,81,0.8099999999999999
23,19,Win,82,0.8200000000000001
23,20,Win,112,1.1199999999999999
23,21,Win,57,0.5700000000000001
23,22,Push,41,0.41000000000000003
23,23,Push,35,0.35000000000000003
23,24,Push,31,0.31
23,25,Push,22,0.22
23,26,Push,24,0.24
24,17,Win,90,0.8999999999999999
24,18,Win,78,0.7799999999999999
24,19,Win,64,0.64
24,20,Win,101,1.01
24,21,Win,75,0.75
24,22,Push,52,0.52
24,23,Push,37,0.37
24,24,Push,28,0.27999999999999997
24,25,Push,29,0.29
24,26,Push,18,0.18
25,17,Win,63,0.63
25,18,Win,61,0.61
25,19,Win,48,0.48
25,20,Win,97,0.97
25,21,Win,57,0.5700000000000001
25,22,Push,41,0.41000000000000003
25,23,Push,24,0.24
25,24,Push,25,0.25
25,25,Push,22,0.22
25,26,Push,18,0.18
26,17,Win,56,0.5599999999999999
26,18,Win,61,0.61
26,19,Win,52,0.52
26,20,Win,78,0.7799999999999999
26,21,Win,55,0.5499999999999999
26,22,Push,33,0.33
26,23,Push,35,0.35000000000000003
26,24,Push,20,0.2
26,25,Push,18,0.18
26,26,Push,17,0.16999999999999998
