Player\Dealer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,215,206,254,127,117,74,82,58,57
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,186,181,255,125,95,100,90,82,70
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,191,188,214,111,118,88,92,89,55
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,254,245,283,191,118,133,90,72,58
21,0,0,0,0,4,6,11,10,20,14,14,24,54,55,32,40,32,139,150,140,171,76,57,44,31,35,29
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,106,93,135,57,50,49,28,34,27
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,99,103,142,47,45,41,38,39,20
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,77,69,103,48,48,37,26,29,23
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,88,75,82,36,46,30,26,17,21
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,63,56,28,24,18,20,18,15
