Player\Dealer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,64,47,40,92,55,38,33,24,25
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,52,48,37,80,38,39,40,35,17
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,49,68,44,92,42,40,36,28,14
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,52,50,49,87,34,44,32,28,23
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,38,36,50,70,39,35,26,21,15
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,183,172,230,114,76,82,51,52,50
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,163,164,257,107,88,71,69,36,42
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,163,175,208,107,60,79,67,64,44
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,214,211,301,170,111,100,85,82,53
21,0,0,0,0,1,6,7,5,12,21,19,24,39,50,37,33,28,117,124,106,168,75,34,16,19,17,16
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,71,65,86,27,25,14,19,22,17
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,54,53,105,16,15,21,20,17,9
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,62,55,74,21,9,14,14,13,18
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,46,41,76,13,16,12,9,11,9
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,36,39,58,7,18,9,11,9,1
