player_total,dealer_total,result,count,percentage
4,21,Win,4,0.04
5,21,Win,7,0.06999999999999999
6,21,Win,7,0.06999999999999999
7,21,Win,11,0.11
8,21,Win,18,0.18
9,21,Win,15,0.15
10,21,Win,18,0.18
11,21,Win,20,0.2
12,21,Win,31,0.31
13,21,Win,50,0.5
14,21,Win,44,0.44
15,21,Win,45,0.44999999999999996
16,21,Win,34,0.33999999999999997
17,17,Push,189,1.8900000000000001
17,18,Win,213,2.13
17,19,Win,193,1.9300000000000002
17,20,Win,250,2.5
17,21,Win,142,1.4200000000000002
17,22,Loss,95,0.95
17,23,Loss,92,0.9199999999999999
17,24,Loss,97,0.97
17,25,Loss,62,0.62
17,26,Loss,52,0.52
18,17,Loss,216,2.16
18,18,Push,179,1.79
18,19,Win,167,1.67
18,20,Win,253,2.53
18,21,Win,128,1.28
18,22,Loss,89,0.89
18,23,Loss,84,0.84
18,24,Loss,84,0.84
18,25,Loss,77,0.77
18,26,Loss,61,0.61
19,17,Loss,188,1.8800000000000001
19,18,Loss,175,1.7500000000000002
19,19,Push,189,1.8900000000000001
19,20,Win,236,2.36
19,21,Win,136,1.3599999999999999
19,22,Loss,110,1.0999999999999999
19,23,Loss,97,0.97
19,24,Loss,86,0.86
19,25,Loss,73,0.73
19,26,Loss,34,0.33999999999999997
20,17,Loss,235,2.35
20,18,Loss,271,2.71
20,19,Loss,247,2.4699999999999998
20,20,Push,332,3.32
20,21,Win,207,2.07
20,22,Loss,135,1.35
20,23,Loss,119,1.1900000000000002
20,24,Loss,111,1.11
20,25,Loss,75,0.75
20,26,Loss,64,0.64
21,4,Loss,2,0.02
21,5,Loss,7,0.06999999999999999
21,6,Loss,10,0.1
21,7,Loss,17,0.16999999999999998
21,8,Loss,10,0.1
21,9,Loss,15,0.15
21,10,Loss,22,0.22
21,11,Loss,15,0.15
21,12,Loss,41,0.41000000000000003
21,13,Loss,48,0.48
21,14,Loss,44,0.44
21,15,Loss,43,0.43
21,16,Loss,40,0.4
21,17,Loss,138,1.38
21,18,Loss,144,1.44
21,19,Loss,108,1.08
21,20,Loss,175,1.7500000000000002
21,21,Push,74,0.74
21,22,Loss,50,0.5
21,23,Loss,45,0.44999999999999996
21,24,Loss,50,0.5
21,25,Loss,36,0.36
21,26,Loss,30,0.3
22,17,Win,84,0.84
22,18,Win,101,1.01
22,19,Win,112,1.1199999999999999
22,20,Win,151,1.51
22,21,Win,46,0.45999999999999996
22,22,Push,59,0.59
22,23,Push,45,0.44999999999999996
22,24,Push,45,0.44999999999999996
22,25,Push,42,0.42
22,26,Push,26,0.26
23,17,Win,97,0.97
23,18,Win,85,0.8500000000000001
23,19,Win,75,0.75
23,20,Win,121,1.21
23,21,Win,47,0.47000000000000003
23,22,Push,54,0.54
23,23,Push,42,0.42
23,24,Push,37,0.37
23,25,Push,32,0.32
23,26,Push,21,0.21
24,17,Win,93,0.9299999999999999
24,18,Win,69,0.69
24,19,Win,71,0.7100000000000001
24,20,Win,116,1.16
24,21,Win,40,0.4
24,22,Push,44,0.44
24,23,Push,37,0.37
24,24,Push,30,0.3
24,25,Push,35,0.35000000000000003
24,26,Push,18,0.18
25,17,Win,69,0.69
25,18,Win,57,0.5700000000000001
25,19,Win,58,0.58
25,20,Win,101,1.01
25,21,Win,28,0.27999999999999997
25,22,Push,39,0.38999999999999996
25,23,Push,35,0.35000000000000003
25,24,Push,32,0.32
25,25,Push,24,0.24
25,26,Push,18,0.18
26,17,Win,44,0.44
26,18,Win,57,0.5700000000000001
26,19,Win,47,0.47000000000000003
26,20,Win,69,0.69
26,21,Win,34,0.33999999999999997
26,22,Push,29,0.29
26,23,Push,33,0.33
26,24,Push,9,0.09
26,25,Push,20,0.2
26,26,Push,11,0.11
