player_total,dealer_total,result,count,percentage
4,21,Loss,5,0.05
5,21,Loss,8,0.08
6,21,Loss,9,0.09
7,21,Loss,8,0.08
8,21,Loss,10,0.1
9,21,Loss,20,0.2
10,21,Loss,17,0.16999999999999998
11,21,Loss,22,0.22
12,21,Loss,44,0.44
13,21,Loss,52,0.52
14,21,Loss,44,0.44
15,21,Loss,46,0.45999999999999996
16,21,Loss,30,0.3
17,17,Push,221,2.21
17,18,Loss,204,2.04
17,19,Loss,186,1.8599999999999999
17,20,Loss,258,2.58
17,21,Loss,123,1.23
17,22,Win,106,1.06
17,23,Win,96,0.96
17,24,Win,90,0.8999999999999999
17,25,Win,84,0.84
17,26,Win,65,0.65
18,17,Win,206,2.06
18,18,Push,220,2.1999999999999997
18,19,Loss,168,1.68
18,20,Loss,245,2.45
18,21,Loss,130,1.3
18,22,Win,98,0.98
18,23,Win,105,1.05
18,24,Win,75,0.75
18,25,Win,60,0.6
18,26,Win,60,0.6
19,17,Win,183,1.83
19,18,Win,174,1.7399999999999998
19,19,Push,190,1.9
19,20,Loss,245,2.45
19,21,Loss,125,1.25
19,22,Win,92,0.9199999999999999
19,23,Win,108,1.08
19,24,Win,88,0.88
19,25,Win,74,0.74
19,26,Win,48,0.48
20,17,Win,252,2.52
20,18,Win,260,2.6
20,19,Win,241,2.41
20,20,Push,305,3.05
20,21,Loss,177,1.77
20,22,Win,133,1.3299999999999998
20,23,Win,115,1.15
20,24,Win,103,1.03
20,25,Win,103,1.03
20,26,Win,74,0.74
21,4,Win,2,0.02
21,5,Win,4,0.04
21,6,Win,11,0.11
21,7,Win,10,0.1
21,8,Win,15,0.15
21,9,Win,14,0.13999999999999999
21,10,Win,22,0.22
21,11,Win,24,0.24
21,12,Win,41,0.41000000000000003
21,13,Win,40,0.4
21,14,Win,37,0.37
21,15,Win,37,0.37
21,16,Win,32,0.32
21,17,Win,136,1.3599999999999999
21,18,Win,141,1.41
21,19,Win,124,1.24
21,20,Win,184,1.8399999999999999
21,21,Push,72,0.72
21,22,Win,47,0.47000000000000003
21,23,Win,39,0.38999999999999996
21,24,Win,33,0.33
21,25,Win,43,0.43
21,26,Win,25,0.25
22,17,Loss,105,1.05
22,18,Loss,110,1.0999999999999999
22,19,Loss,87,0.8699999999999999
22,20,Loss,130,1.3
22,21,Loss,55,0.5499999999999999
22,22,Push,49,0.49
22,23,Push,50,0.5
22,24,Push,31,0.31
22,25,Push,29,0.29
22,26,Push,24,0.24
23,17,Loss,92,0.9199999999999999
23,18,Loss,89,0.89
23,19,Loss,109,1.09
23,20,Loss,131,1.31
23,21,Loss,41,0.41000000000000003
23,22,Push,47,0.47000000000000003
23,23,Push,51,0.51
23,24,Push,23,0.22999999999999998
23,25,Push,31,0.31
23,26,Push,38,0.38
24,17,Loss,70,0.7000000000000001
24,18,Loss,77,0.77
24,19,Loss,76,0.76
24,20,Loss,106,1.06
24,21,Loss,36,0.36
24,22,Push,34,0.33999999999999997
24,23,Push,31,0.31
24,24,Push,37,0.37
24,25,Push,19,0.19
24,26,Push,21,0.21
25,17,Loss,70,0.7000000000000001
25,18,Loss,67,0.67
25,19,Loss,63,0.63
25,20,Loss,104,1.04
25,21,Loss,25,0.25
25,22,Push,30,0.3
25,23,Push,36,0.36
25,24,Push,27,0.27
25,25,Push,18,0.18
25,26,Push,14,0.13999999999999999
26,17,Loss,56,0.5599999999999999
26,18,Loss,64,0.64
26,19,Loss,51,0.51
26,20,Loss,59,0.59
26,21,Loss,41,0.41000000000000003
26,22,Push,27,0.27
26,23,Push,24,0.24
26,24,Push,21,0.21
26,25,Push,18,0.18
26,26,Push,18,0.18
