player_total,dealer_total,result,count,percentage
4,21,Loss,1,0.1
5,21,Loss,1,0.1
8,21,Loss,1,0.1
9,21,Loss,1,0.1
10,21,Loss,2,0.2
11,21,Loss,3,0.3
12,21,Loss,1,0.1
13,21,Loss,7,0.7000000000000001
14,21,Loss,2,0.2
15,21,Loss,5,0.5
16,21,Loss,4,0.4
17,17,Push,17,1.7000000000000002
17,18,Loss,27,2.7
17,19,Loss,31,3.1
17,20,Loss,32,3.2
17,21,Loss,16,1.6
17,22,Win,17,1.7000000000000002
17,23,Win,7,0.7000000000000001
17,24,Win,7,0.7000000000000001
17,25,Win,11,1.0999999999999999
17,26,Win,2,0.2
18,17,Win,25,2.5
18,18,Push,23,2.3
18,19,Loss,15,1.5
18,20,Loss,31,3.1
18,21,Loss,16,1.6
18,22,Win,8,0.8
18,23,Win,6,0.6
18,24,Win,6,0.6
18,25,Win,4,0.4
18,26,Win,4,0.4
19,17,Win,22,2.1999999999999997
19,18,Win,25,2.5
19,19,Push,19,1.9
19,20,Loss,26,2.6
19,21,Loss,11,1.0999999999999999
19,22,Win,8,0.8
19,23,Win,8,0.8
19,24,Win,7,0.7000000000000001
19,25,Win,11,1.0999999999999999
19,26,Win,6,0.6
20,17,Win,20,2.0
20,18,Win,17,1.7000000000000002
20,19,Win,30,3.0
20,20,Push,24,2.4
20,21,Loss,15,1.5
20,22,Win,16,1.6
20,23,Win,11,1.0999999999999999
20,24,Win,19,1.9
20,25,Win,11,1.0999999999999999
20,26,Win,2,0.2
21,4,Win,1,0.1
21,6,Win,1,0.1
21,7,Win,1,0.1
21,8,Win,3,0.3
21,10,Win,3,0.3
21,11,Win,5,0.5
21,12,Win,2,0.2
21,13,Win,5,0.5
21,14,Win,2,0.2
21,15,Win,3,0.3
21,16,Win,2,0.2
21,17,Win,11,1.0999999999999999
21,18,Win,8,0.8
21,19,Win,17,1.7000000000000002
21,20,Win,25,2.5
21,21,Push,8,0.8
21,22,Win,5,0.5
21,23,Win,2,0.2
21,24,Win,3,0.3
21,25,Win,4,0.4
21,26,Win,3,0.3
22,17,Loss,12,1.2
22,18,Loss,8,0.8
22,19,Loss,6,0.6
22,20,Loss,8,0.8
22,21,Loss,3,0.3
22,22,Push,6,0.6
22,23,Push,1,0.1
22,24,Push,4,0.4
22,25,Push,3,0.3
22,26,Push,5,0.5
23,17,Loss,5,0.5
23,18,Loss,5,0.5
23,19,Loss,9,0.8999999999999999
23,20,Loss,15,1.5
23,21,Loss,8,0.8
23,22,Push,4,0.4
23,23,Push,3,0.3
23,24,Push,2,0.2
23,25,Push,1,0.1
23,26,Push,1,0.1
24,17,Loss,6,0.6
24,18,Loss,15,1.5
24,19,Loss,4,0.4
24,20,Loss,12,1.2
24,21,Loss,2,0.2
24,22,Push,7,0.7000000000000001
24,23,Push,1,0.1
24,24,Push,2,0.2
24,25,Push,5,0.5
24,26,Push,2,0.2
25,17,Loss,5,0.5
25,18,Loss,8,0.8
25,19,Loss,3,0.3
25,20,Loss,14,1.4000000000000001
25,21,Loss,2,0.2
25,22,Push,2,0.2
25,23,Push,3,0.3
25,24,Push,5,0.5
25,25,Push,5,0.5
26,17,Loss,5,0.5
26,18,Loss,3,0.3
26,19,Loss,2,0.2
26,20,Loss,10,1.0
26,21,Loss,2,0.2
26,22,Push,1,0.1
26,23,Push,3,0.3
26,24,Push,3,0.3
26,25,Push,3,0.3
26,26,Push,1,0.1
