player_total,dealer_total,result,count,percentage
4,21,Win,269,0.026899999999999997
5,21,Win,590,0.059000000000000004
6,21,Win,900,0.09
7,21,Win,1058,0.10579999999999999
8,21,Win,1400,0.13999999999999999
9,21,Win,1713,0.17129999999999998
10,21,Win,2005,0.20049999999999998
11,21,Win,2291,0.2291
12,21,Win,4496,0.4496
13,21,Win,4485,0.4485
14,21,Win,4290,0.42900000000000005
15,21,Win,3972,0.3972
16,21,Win,3664,0.3664
17,17,Push,20664,2.0664
17,18,Win,20245,2.0244999999999997
17,19,Win,19457,1.9456999999999998
17,20,Win,25966,2.5966
17,21,Win,14015,1.4015
17,22,Loss,10472,1.0472000000000001
17,23,Loss,9473,0.9473
17,24,Loss,8258,0.8258
17,25,Loss,6943,0.6943
17,26,Loss,5675,0.5675
18,17,Loss,20415,2.0415
18,18,Push,19460,1.9460000000000002
18,19,Win,18594,1.8594
18,20,Win,24830,2.483
18,21,Win,13236,1.3235999999999999
18,22,Loss,10025,1.0025
18,23,Loss,8860,0.886
18,24,Loss,7929,0.7929
18,25,Loss,6653,0.6653
18,26,Loss,5579,0.5579
19,17,Loss,19151,1.9151000000000002
19,18,Loss,18733,1.8733
19,19,Push,17813,1.7812999999999999
19,20,Win,24008,2.4008000000000003
19,21,Win,12542,1.2542
19,22,Loss,9737,0.9737000000000001
19,23,Loss,8795,0.8795000000000001
19,24,Loss,7659,0.7659
19,25,Loss,6464,0.6464
19,26,Loss,5317,0.5317
20,17,Loss,26132,2.6132
20,18,Loss,25135,2.5135
20,19,Loss,24084,2.4084000000000003
20,20,Push,32533,3.2533
20,21,Win,18198,1.8197999999999999
20,22,Loss,13241,1.3240999999999998
20,23,Loss,11537,1.1537
20,24,Loss,10035,1.0035
20,25,Loss,8649,0.8649
20,26,Loss,7127,0.7127
21,4,Loss,292,0.0292
21,5,Loss,571,0.0571
21,6,Loss,851,0.0851
21,7,Loss,1103,0.11030000000000001
21,8,Loss,1358,0.1358
21,9,Loss,1665,0.1665
21,10,Loss,2010,0.201
21,11,Loss,2263,0.22629999999999997
21,12,Loss,4501,0.4501
21,13,Loss,4526,0.45259999999999995
21,14,Loss,4251,0.4251
21,15,Loss,3913,0.3913
21,16,Loss,3750,0.375
21,17,Loss,14042,1.4042000000000001
21,18,Loss,13354,1.3354
21,19,Loss,12712,1.2711999999999999
21,20,Loss,17982,1.7982000000000002
21,21,Push,7584,0.7584
21,22,Loss,5271,0.5271
21,23,Loss,4658,0.4658
21,24,Loss,4105,0.41050000000000003
21,25,Loss,3504,0.35040000000000004
21,26,Loss,2913,0.2913
22,17,Win,10523,1.0523
22,18,Win,9950,0.9950000000000001
22,19,Win,9786,0.9785999999999999
22,20,Win,13038,1.3037999999999998
22,21,Win,5267,0.5267
22,22,Push,5310,0.5309999999999999
22,23,Push,4768,0.47679999999999995
22,24,Push,4145,0.41450000000000004
22,25,Push,3453,0.3453
22,26,Push,2869,0.2869
23,17,Win,9443,0.9443
23,18,Win,9075,0.9075
23,19,Win,8543,0.8543000000000001
23,20,Win,11642,1.1642
23,21,Win,4819,0.48190000000000005
23,22,Push,4490,0.449
23,23,Push,4173,0.41729999999999995
23,24,Push,3690,0.369
23,25,Push,3078,0.3078
23,26,Push,2551,0.2551
24,17,Win,8160,0.8160000000000001
24,18,Win,7768,0.7767999999999999
24,19,Win,7661,0.7661
24,20,Win,10190,1.019
24,21,Win,4143,0.4143
24,22,Push,4105,0.41050000000000003
24,23,Push,3735,0.3735
24,24,Push,3152,0.3152
24,25,Push,2786,0.27859999999999996
24,26,Push,2216,0.22160000000000002
25,17,Win,6963,0.6962999999999999
25,18,Win,6737,0.6737
25,19,Win,6453,0.6453
25,20,Win,8736,0.8736
25,21,Win,3627,0.3627
25,22,Push,3534,0.3534
25,23,Push,3103,0.31029999999999996
25,24,Push,2717,0.2717
25,25,Push,2362,0.2362
25,26,Push,1947,0.19469999999999998
26,17,Win,5714,0.5714
26,18,Win,5299,0.5299
26,19,Win,5254,0.5254
26,20,Win,7189,0.7189
26,21,Win,2878,0.2878
26,22,Push,2839,0.2839
26,23,Push,2576,0.2576
26,24,Push,2163,0.2163
26,25,Push,1910,0.191
26,26,Push,1519,0.1519
