player_total,dealer_total,result,count,percentage
4,21,Loss,2,0.02
5,21,Loss,5,0.05
6,21,Loss,7,0.06999999999999999
7,21,Loss,9,0.09
8,21,Loss,15,0.15
9,21,Loss,10,0.1
10,21,Loss,15,0.15
11,21,Loss,18,0.18
12,21,Loss,40,0.4
13,21,Loss,55,0.5499999999999999
14,21,Loss,47,0.47000000000000003
15,21,Loss,43,0.43
16,21,Loss,34,0.33999999999999997
17,17,Push,220,2.1999999999999997
17,18,Loss,186,1.8599999999999999
17,19,Loss,222,2.22
17,20,Loss,257,2.5700000000000003
17,21,Loss,113,1.13
17,22,Win,108,1.08
17,23,Win,92,0.9199999999999999
17,24,Win,80,0.8
17,25,Win,63,0.63
17,26,Win,61,0.61
18,17,Win,199,1.9900000000000002
18,18,Push,201,2.01
18,19,Loss,164,1.6400000000000001
18,20,Loss,247,2.4699999999999998
18,21,Loss,143,1.43
18,22,Win,99,0.9900000000000001
18,23,Win,98,0.98
18,24,Win,70,0.7000000000000001
18,25,Win,69,0.69
18,26,Win,68,0.6799999999999999
19,17,Win,198,1.9800000000000002
19,18,Win,188,1.8800000000000001
19,19,Push,163,1.63
19,20,Loss,245,2.45
19,21,Loss,129,1.29
19,22,Win,99,0.9900000000000001
19,23,Win,93,0.9299999999999999
19,24,Win,82,0.8200000000000001
19,25,Win,54,0.54
19,26,Win,54,0.54
20,17,Win,289,2.8899999999999997
20,18,Win,255,2.55
20,19,Win,245,2.45
20,20,Push,327,3.27
20,21,Loss,165,1.6500000000000001
20,22,Win,109,1.09
20,23,Win,122,1.22
20,24,Win,81,0.8099999999999999
20,25,Win,80,0.8
20,26,Win,73,0.73
21,4,Win,3,0.03
21,5,Win,4,0.04
21,6,Win,7,0.06999999999999999
21,7,Win,14,0.13999999999999999
21,8,Win,15,0.15
21,9,Win,14,0.13999999999999999
21,10,Win,21,0.21
21,11,Win,19,0.19
21,12,Win,48,0.48
21,13,Win,45,0.44999999999999996
21,14,Win,48,0.48
21,15,Win,23,0.22999999999999998
21,16,Win,29,0.29
21,17,Win,150,1.5
21,18,Win,146,1.46
21,19,Win,138,1.38
21,20,Win,167,1.67
21,21,Push,76,0.76
21,22,Win,51,0.51
21,23,Win,44,0.44
21,24,Win,46,0.45999999999999996
21,25,Win,40,0.4
21,26,Win,23,0.22999999999999998
22,17,Loss,100,1.0
22,18,Loss,102,1.02
22,19,Loss,105,1.05
22,20,Loss,135,1.35
22,21,Loss,43,0.43
22,22,Push,52,0.52
22,23,Push,41,0.41000000000000003
22,24,Push,39,0.38999999999999996
22,25,Push,26,0.26
22,26,Push,29,0.29
23,17,Loss,94,0.9400000000000001
23,18,Loss,105,1.05
23,19,Loss,87,0.8699999999999999
23,20,Loss,114,1.1400000000000001
23,21,Loss,37,0.37
23,22,Push,46,0.45999999999999996
23,23,Push,42,0.42
23,24,Push,38,0.38
23,25,Push,42,0.42
23,26,Push,27,0.27
24,17,Loss,93,0.9299999999999999
24,18,Loss,82,0.8200000000000001
24,19,Loss,73,0.73
24,20,Loss,102,1.02
24,21,Loss,44,0.44
24,22,Push,46,0.45999999999999996
24,23,Push,36,0.36
24,24,Push,41,0.41000000000000003
24,25,Push,25,0.25
24,26,Push,16,0.16
25,17,Loss,83,0.83
25,18,Loss,75,0.75
25,19,Loss,67,0.67
25,20,Loss,79,0.79
25,21,Loss,35,0.35000000000000003
25,22,Push,33,0.33
25,23,Push,32,0.32
25,24,Push,29,0.29
25,25,Push,31,0.31
25,26,Push,22,0.22
26,17,Loss,44,0.44
26,18,Loss,59,0.59
26,19,Loss,53,0.53
26,20,Loss,84,0.84
26,21,Loss,27,0.27
26,22,Push,25,0.25
26,23,Push,20,0.2
26,24,Push,27,0.27
26,25,Push,18,0.18
26,26,Push,13,0.13
