player_total,dealer_total,result,count,percentage
4,21,Loss,2,0.02
5,21,Loss,6,0.06
6,21,Loss,10,0.1
7,21,Loss,14,0.13999999999999999
8,21,Loss,11,0.11
9,21,Loss,15,0.15
10,21,Loss,23,0.22999999999999998
11,21,Loss,24,0.24
12,21,Loss,42,0.42
13,21,Loss,33,0.33
14,21,Loss,44,0.44
15,21,Loss,48,0.48
16,21,Loss,25,0.25
17,17,Push,213,2.13
17,18,Loss,207,2.07
17,19,Loss,200,2.0
17,20,Loss,271,2.71
17,21,Loss,128,1.28
17,22,Win,103,1.03
17,23,Win,110,1.0999999999999999
17,24,Win,70,0.7000000000000001
17,25,Win,70,0.7000000000000001
17,26,Win,52,0.52
18,17,Win,195,1.95
18,18,Push,206,2.06
18,19,Loss,183,1.83
18,20,Loss,241,2.41
18,21,Loss,131,1.31
18,22,Win,125,1.25
18,23,Win,92,0.9199999999999999
18,24,Win,67,0.67
18,25,Win,67,0.67
18,26,Win,51,0.51
19,17,Win,190,1.9
19,18,Win,205,2.0500000000000003
19,19,Push,176,1.76
19,20,Loss,252,2.52
19,21,Loss,105,1.05
19,22,Win,94,0.9400000000000001
19,23,Win,84,0.84
19,24,Win,68,0.6799999999999999
19,25,Win,68,0.6799999999999999
19,26,Win,46,0.45999999999999996
20,17,Win,229,2.29
20,18,Win,223,2.23
20,19,Win,245,2.45
20,20,Push,284,2.8400000000000003
20,21,Loss,169,1.69
20,22,Win,141,1.41
20,23,Win,142,1.4200000000000002
20,24,Win,101,1.01
20,25,Win,86,0.86
20,26,Win,55,0.5499999999999999
21,4,Win,6,0.06
21,5,Win,7,0.06999999999999999
21,6,Win,9,0.09
21,7,Win,11,0.11
21,8,Win,7,0.06999999999999999
21,9,Win,17,0.16999999999999998
21,10,Win,26,0.26
21,11,Win,26,0.26
21,12,Win,49,0.49
21,13,Win,36,0.36
21,14,Win,39,0.38999999999999996
21,15,Win,37,0.37
21,16,Win,37,0.37
21,17,Win,142,1.4200000000000002
21,18,Win,156,1.5599999999999998
21,19,Win,123,1.23
21,20,Win,223,2.23
21,21,Push,72,0.72
21,22,Win,65,0.65
21,23,Win,51,0.51
21,24,Win,50,0.5
21,25,Win,17,0.16999999999999998
21,26,Win,23,0.22999999999999998
22,17,Loss,104,1.04
22,18,Loss,107,1.0699999999999998
22,19,Loss,104,1.04
22,20,Loss,146,1.46
22,21,Loss,53,0.53
22,22,Push,43,0.43
22,23,Push,44,0.44
22,24,Push,50,0.5
22,25,Push,40,0.4
22,26,Push,25,0.25
23,17,Loss,105,1.05
23,18,Loss,93,0.9299999999999999
23,19,Loss,73,0.73
23,20,Loss,116,1.16
23,21,Loss,46,0.45999999999999996
23,22,Push,49,0.49
23,23,Push,43,0.43
23,24,Push,36,0.36
23,25,Push,31,0.31
23,26,Push,28,0.27999999999999997
24,17,Loss,86,0.86
24,18,Loss,73,0.73
24,19,Loss,58,0.58
24,20,Loss,99,0.9900000000000001
24,21,Loss,42,0.42
24,22,Push,44,0.44
24,23,Push,43,0.43
24,24,Push,27,0.27
24,25,Push,37,0.37
24,26,Push,22,0.22
25,17,Loss,68,0.6799999999999999
25,18,Loss,67,0.67
25,19,Loss,75,0.75
25,20,Loss,82,0.8200000000000001
25,21,Loss,41,0.41000000000000003
25,22,Push,37,0.37
25,23,Push,35,0.35000000000000003
25,24,Push,34,0.33999999999999997
25,25,Push,9,0.09
25,26,Push,19,0.19
26,17,Loss,63,0.63
26,18,Loss,56,0.5599999999999999
26,19,Loss,58,0.58
26,20,Loss,56,0.5599999999999999
26,21,Loss,26,0.26
26,22,Push,27,0.27
26,23,Push,34,0.33999999999999997
26,24,Push,29,0.29
26,25,Push,24,0.24
26,26,Push,22,0.22
