Player\Dealer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2875,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5604,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8630,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11223,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13963,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16723,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19651,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22574,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44907,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44568,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41845,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39080,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36279,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210162,202567,193522,261960,139475,106074,94161,82288,69890,56882
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202710,194455,186887,250951,132302,101642,90133,79165,67438,54747
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193529,185769,178006,240257,124825,96524,86352,75244,64272,52259
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261708,251229,240104,325433,181788,130707,117584,101321,87378,70879
21,0,0,0,0,2860,5610,8250,11000,14089,16952,19698,22321,44639,44754,42122,39053,36368,139420,131945,124280,181486,75045,53010,47407,40930,35021,28632
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105341,101697,97080,131068,52522,52480,47001,41086,34774,28598
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93635,90657,86706,117101,47277,46799,41942,36510,31253,25471
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82434,78954,75426,102261,41197,41376,36681,32072,27124,22320
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70038,67364,64109,86743,35093,35389,31355,27233,23108,19142
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57129,55175,52481,71272,28648,28619,25756,22400,19188,15522
