player_total,dealer_total,result,count,percentage
4,21,Win,4,0.04
5,21,Win,3,0.03
6,21,Win,5,0.05
7,21,Win,4,0.04
8,21,Win,10,0.1
9,21,Win,16,0.16
10,21,Win,18,0.18
11,21,Win,22,0.22
12,17,Win,58,0.58
12,18,Win,55,0.5499999999999999
12,19,Win,51,0.51
12,20,Win,45,0.44999999999999996
12,21,Win,84,0.84
12,22,Loss,48,0.48
12,23,Loss,39,0.38999999999999996
12,24,Loss,27,0.27
12,25,Loss,22,0.22
12,26,Loss,23,0.22999999999999998
13,17,Win,64,0.64
13,18,Win,43,0.43
13,19,Win,42,0.42
13,20,Win,48,0.48
13,21,Win,87,0.8699999999999999
13,22,Loss,53,0.53
13,23,Loss,42,0.42
13,24,Loss,30,0.3
13,25,Loss,30,0.3
13,26,Loss,24,0.24
14,17,Win,55,0.5499999999999999
14,18,Win,46,0.45999999999999996
14,19,Win,46,0.45999999999999996
14,20,Win,52,0.52
14,21,Win,85,0.8500000000000001
14,22,Loss,51,0.51
14,23,Loss,34,0.33999999999999997
14,24,Loss,33,0.33
14,25,Loss,24,0.24
14,26,Loss,24,0.24
15,17,Win,49,0.49
15,18,Win,45,0.44999999999999996
15,19,Win,42,0.42
15,20,Win,50,0.5
15,21,Win,72,0.72
15,22,Loss,43,0.43
15,23,Loss,31,0.31
15,24,Loss,22,0.22
15,25,Loss,21,0.21
15,26,Loss,23,0.22999999999999998
16,17,Win,44,0.44
16,18,Win,40,0.4
16,19,Win,37,0.37
16,20,Win,42,0.42
16,21,Win,83,0.83
16,22,Loss,50,0.5
16,23,Loss,20,0.2
16,24,Loss,37,0.37
16,25,Loss,24,0.24
16,26,Loss,20,0.2
17,17,Push,180,1.7999999999999998
17,18,Win,173,1.73
17,19,Win,169,1.69
17,20,Win,264,2.64
17,21,Win,117,1.17
17,22,Loss,83,0.83
17,23,Loss,72,0.72
17,24,Loss,75,0.75
17,25,Loss,63,0.63
17,26,Loss,47,0.47000000000000003
18,17,Loss,150,1.5
18,18,Push,176,1.76
18,19,Win,169,1.69
18,20,Win,225,2.25
18,21,Win,142,1.4200000000000002
18,22,Loss,86,0.86
18,23,Loss,73,0.73
18,24,Loss,71,0.7100000000000001
18,25,Loss,64,0.64
18,26,Loss,53,0.53
19,17,Loss,177,1.77
19,18,Loss,180,1.7999999999999998
19,19,Push,162,1.6199999999999999
19,20,Win,234,2.34
19,21,Win,99,0.9900000000000001
19,22,Loss,68,0.6799999999999999
19,23,Loss,57,0.5700000000000001
19,24,Loss,54,0.54
19,25,Loss,56,0.5599999999999999
19,26,Loss,38,0.38
20,17,Loss,213,2.13
20,18,Loss,256,2.56
20,19,Loss,237,2.37
20,20,Push,280,2.8000000000000003
20,21,Win,176,1.76
20,22,Loss,110,1.0999999999999999
20,23,Loss,89,0.89
20,24,Loss,77,0.77
20,25,Loss,81,0.8099999999999999
20,26,Loss,55,0.5499999999999999
21,4,Loss,5,0.05
21,5,Loss,7,0.06999999999999999
21,6,Loss,3,0.03
21,7,Loss,12,0.12
21,8,Loss,18,0.18
21,9,Loss,12,0.12
21,10,Loss,15,0.15
21,11,Loss,27,0.27
21,12,Loss,52,0.52
21,13,Loss,40,0.4
21,14,Loss,40,0.4
21,15,Loss,34,0.33999999999999997
21,16,Loss,26,0.26
21,17,Loss,114,1.1400000000000001
21,18,Loss,92,0.9199999999999999
21,19,Loss,80,0.8
21,20,Loss,193,1.9300000000000002
21,21,Push,60,0.6
21,22,Loss,35,0.35000000000000003
21,23,Loss,27,0.27
21,24,Loss,36,0.36
21,25,Loss,20,0.2
21,26,Loss,18,0.18
22,17,Win,70,0.7000000000000001
22,18,Win,71,0.7100000000000001
22,19,Win,76,0.76
22,20,Win,110,1.0999999999999999
22,21,Win,17,0.16999999999999998
22,22,Push,16,0.16
22,23,Push,25,0.25
22,24,Push,14,0.13999999999999999
22,25,Push,22,0.22
22,26,Push,19,0.19
23,17,Win,60,0.6
23,18,Win,58,0.58
23,19,Win,54,0.54
23,20,Win,90,0.8999999999999999
23,21,Win,19,0.19
23,22,Push,20,0.2
23,23,Push,15,0.15
23,24,Push,20,0.2
23,25,Push,16,0.16
23,26,Push,14,0.13999999999999999
24,17,Win,52,0.52
24,18,Win,49,0.49
24,19,Win,42,0.42
24,20,Win,85,0.8500000000000001
24,21,Win,20,0.2
24,22,Push,8,0.08
24,23,Push,22,0.22
24,24,Push,15,0.15
24,25,Push,15,0.15
24,26,Push,11,0.11
25,17,Win,37,0.37
25,18,Win,55,0.5499999999999999
25,19,Win,37,0.37
25,20,Win,78,0.7799999999999999
25,21,Win,16,0.16
25,22,Push,15,0.15
25,23,Push,13,0.13
25,24,Push,14,0.13999999999999999
25,25,Push,10,0.1
25,26,Push,7,0.06999999999999999
26,17,Win,35,0.35000000000000003
26,18,Win,42,0.42
26,19,Win,31,0.31
26,20,Win,57,0.5700000000000001
26,21,Win,12,0.12
26,22,Push,13,0.13
26,23,Push,17,0.16999999999999998
26,24,Push,13,0.13
26,25,Push,6,0.06
26,26,Push,8,0.08
