Player\Dealer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,203,203,273,133,112,91,77,51,61
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,208,169,264,138,98,86,81,53,49
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,185,199,242,144,95,82,80,72,65
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,228,225,311,192,135,112,100,78,90
21,0,0,0,0,4,1,8,16,11,24,19,21,50,37,31,41,34,162,134,119,192,87,59,52,47,35,26
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,118,87,126,44,67,44,35,35,27
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,92,95,117,54,51,39,41,33,25
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,65,80,88,51,53,39,39,15,14
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,74,71,79,21,35,33,25,19,17
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,46,39,83,23,26,23,14,20,15
